Start,End,Speaker,Speech,meeting
0.37,1.76,A,Hmm hmm hmm .,ES2004a
10.99,14.53,B,Are we we're not allowed to dim the lights so people can see that a bit better ?,ES2004a
17.88,18.15,A,Yeah .,ES2004a
18.87,23.81,B,"Okay , that's fine . Am I supposed to be standing up there ?",ES2004a
25.15,25.23,D,So,ES2004a
25.18,25.6,B,Okay,ES2004a
25.23,25.74,D,we've got both,ES2004a
25.6,25.6,B,.,ES2004a
25.74,29.96,D,of these clipped on ? She gonna answer me,ES2004a
29.86,30.07,B,Yeah,ES2004a
29.96,30.48,D,or not,ES2004a
30.07,31.98,B,", I've got",ES2004a
30.48,33.39,D,"? Right , both of them , okay .",ES2004a
34.26,34.72,B,Yes .,ES2004a
42.63,43.29,D,God .,ES2004a
49.75,53.18,D,"Jesus , it's gonna fall off .",ES2004a
63.81,66.33,A,"Okay . Yep , yep .",ES2004a
71.95,72.06,A,Okay .,ES2004a
80.49,81.9,B,Okay,ES2004a
80.5,81.66,A,Tu tu tu tu,ES2004a
81.9,83.82,B,. Hello everybody,ES2004a
83.22,84.03,A,"Hi , good morning",ES2004a
83.82,84.51,B,. Um,ES2004a
84.03,84.03,A,.,ES2004a
84.51,167.8,B,"I'm Sarah , the Project Manager and this is our first meeting , surprisingly enough . Okay , this is our agenda , um we will do some stuff , get to know each other a bit better to feel more comfortable with each other . Um then we'll go do tool training , talk about the project plan , discuss our own ideas and everything um and we've got twenty five minutes to do that , as far as I can understand . Now , we're developing a remote control which you probably already know . Um , we want it to be original , something that's uh people haven't thought of , that's not out in the shops , um , trendy , appealing to a wide market , but you know , not a hunk of metal , and user-friendly , grannies to kids , maybe even pooches should be able to use it . Okay , um , first is the functional design , um this is where we all go off and do our individual work , um what needs need to be fulfilled by the product , um what effects the product has to have and how it's actually going to do that . Um , conceptual design , what we're thinking , how it's gonna go and then the detailed design , how we're actually gonna put it into practice and make it work .",ES2004a
168.79,168.88,A,'Kay .,ES2004a
170.38,185.8,B,"Okay , right . We're gonna practice with the pens and draw our favourite animal on the white board , I'll go first , and um sum up the characteristics of that animal . So",ES2004a
188.28,188.43,A,Oops .,ES2004a
188.83,192.93,B,"Okay , I'll leave space for everyone else . Um",ES2004a
211.46,211.97,B,What's missing ?,ES2004a
243.22,250.6,B,"We're running out of blue . Okay . I'm not gonna ask you to guess , I'm going to tell you that's supposed to be a tiger .",ES2004a
252.48,252.56,A,Mm .,ES2004a
254.53,256.01,B,And I see them,ES2004a
255.91,256.04,A,Oh,ES2004a
256.01,256.44,B,as,ES2004a
256.04,256.25,A,sorry .,ES2004a
256.44,257.24,B,"majestic ,",ES2004a
258.31,258.64,A,Mm-hmm .,ES2004a
259.89,275.42,B,"and independent , and proud . Now , who would like to go next",ES2004a
275.09,275.45,A,"Yeah , me",ES2004a
275.42,275.8,B,? 'Kay,ES2004a
275.45,275.45,A,.,ES2004a
275.8,275.8,B,.,ES2004a
279.18,279.75,A,Cat .,ES2004a
285.15,286.61,A,Where did this come from ?,ES2004a
287.57,289.66,B,Is that your lapel then,ES2004a
289.09,290.03,A,Uh,ES2004a
289.66,290.1,B,? There you go,ES2004a
290.03,290.68,A,", yep",ES2004a
290.1,290.1,B,.,ES2004a
290.68,296.02,A,". Thank you . Uh , maybe you can guess what I'm trying to make ?",ES2004a
306.38,307.2,D,A kind of dog ?,ES2004a
309.22,316.97,A,"Yep . It's actually sitting , so",ES2004a
315.85,316.3,D,Sorry ?,ES2004a
316.65,317.18,C,It's sitting,ES2004a
316.97,317.59,A,it's sitting,ES2004a
317.18,317.4,C,down .,ES2004a
317.59,319.15,A,", it's not standing",ES2004a
317.9,318.62,D,Uh .,ES2004a
319.15,345.16,A,". Okay , I see it as one thing it's very supportive . It's your best friend and your you can talk to a dog , it can be your best friend , it doesn't discriminate between you , based on what you are . Second it's loyal and third thing it's got intuition . dogs can som sometimes can make out between a thief and a",ES2004a
344.91,345.36,D,Mm-hmm,ES2004a
345.16,345.49,A,person,ES2004a
345.36,345.36,D,.,ES2004a
345.49,351.06,A,so basically these are the three unique features I think belong to a dog,ES2004a
350.01,351.09,B,"Okay , thank you",ES2004a
351.06,351.33,A,. Thank,ES2004a
351.09,351.09,B,.,ES2004a
351.33,351.47,A,you .,ES2004a
353.48,354.15,C,Yeah I'll,ES2004a
354.11,354.82,A,Okay,ES2004a
354.15,355.55,C,have a go,ES2004a
354.82,354.82,A,.,ES2004a
355.55,355.55,C,.,ES2004a
356.33,356.9,A,Sorry,ES2004a
356.51,357.06,D,"Please , please",ES2004a
356.9,356.9,A,.,ES2004a
356.98,357.37,C,Thanks,ES2004a
357.06,357.68,D,leave me a space,ES2004a
357.37,357.37,C,.,ES2004a
357.68,359.2,D,"at the bottom , I'm little , you",ES2004a
359.11,359.55,C,Alright,ES2004a
359.2,359.63,D,can get to,ES2004a
359.55,361.74,C,", okay",ES2004a
359.63,362.14,D,"the top , with standing on a chair",ES2004a
361.74,362.29,C,. Well since,ES2004a
362.14,362.14,D,.,ES2004a
362.29,364.89,C,"you guys have chosen the ones I wanted to do , I'll have",ES2004a
364.81,366.01,B,Okay,ES2004a
364.89,365.98,C,to have to,ES2004a
365.93,366.13,A,Does,ES2004a
365.98,366.17,C,go,ES2004a
366.01,366.01,B,.,ES2004a
366.13,366.23,A,it,ES2004a
366.17,366.29,C,for,ES2004a
366.23,366.34,A,look,ES2004a
366.29,366.64,C,something,ES2004a
366.34,366.84,A,like a dog,ES2004a
366.64,366.9,C,a bit,ES2004a
366.84,367.84,A,actually,ES2004a
366.9,367.65,C,random .,ES2004a
367.84,367.84,A,?,ES2004a
371.43,373.87,C,"And also , my drawing skill isn't that great",ES2004a
373.84,374.09,B,Well,ES2004a
373.87,375.0,C,so,ES2004a
374.09,375.44,B,", as you can see , the quality",ES2004a
375.0,375.29,C,", yeah",ES2004a
375.08,375.43,A,Mm,ES2004a
375.29,375.29,C,.,ES2004a
375.43,375.43,A,.,ES2004a
375.44,376.83,B,of the work today is um,ES2004a
376.8,378.94,D,I think it's outstandingly good .,ES2004a
379.6,384.48,C,"Okay , now I'm gonna have to change what is was originally gonna be because that looks like a beak now , so .",ES2004a
391.13,391.74,D,Crocodile ?,ES2004a
393.99,394.45,B,Gonna be,ES2004a
394.38,394.65,C,Yeah,ES2004a
394.45,394.68,B,a,ES2004a
394.65,394.74,C,", it",ES2004a
394.68,394.92,B,bird,ES2004a
394.74,394.93,C,can be,ES2004a
394.92,394.92,B,.,ES2004a
394.93,396.36,C,"a crocodile , it can be",ES2004a
396.31,396.4,B,Is,ES2004a
396.36,396.44,C,a,ES2004a
396.4,396.52,B,it,ES2004a
396.44,397.95,C,crocodile,ES2004a
396.52,398.76,B,gonna be,ES2004a
397.95,398.9,C,. Well it was it was,ES2004a
398.76,398.99,B,it's,ES2004a
398.9,399.04,C,an,ES2004a
398.99,399.22,B,gonna,ES2004a
399.04,399.23,C,at,ES2004a
399.22,399.3,B,be,ES2004a
399.23,399.76,C,first,ES2004a
399.3,399.8,B,a bird,ES2004a
399.76,400.21,C,firstly,ES2004a
399.8,399.8,B,.,ES2004a
400.21,403.28,C,it was an attempt at a T_ Rex and then it sort,ES2004a
403.24,403.35,D,O,ES2004a
403.28,406.27,C,of changed into a pelican but it can be a crocodile now actually .,ES2004a
420.11,420.95,B,That's lovely .,ES2004a
421.2,421.54,C,Yeah,ES2004a
421.44,421.77,D,Beauti,ES2004a
421.54,421.92,C,and,ES2004a
421.77,422.26,D,that's,ES2004a
421.92,441.99,C,"uh I'll have to think on the spot of uh things that it is . Um uh scary , uh strong , yeah that's about it I think",ES2004a
439.85,441.77,B,Okay it's fine,ES2004a
441.59,442.12,D,Okay,ES2004a
441.77,441.77,B,.,ES2004a
441.99,441.99,C,.,ES2004a
442.12,445.32,D,". Um , I'm very impressed with your artistic skills",ES2004a
445.23,446.17,C,Uh,ES2004a
445.32,447.95,D,", mine's are dreadful",ES2004a
446.17,446.45,C,uh,ES2004a
447.95,450.85,D,". Oops this is now coming apart , let me just put the top in",ES2004a
450.45,451.69,C,Wo,ES2004a
450.85,460.57,D,". I hope that clicks in , I'll just I'll hold it on , okay . Oops , oh dear , what happened there ?",ES2004a
461.09,462.16,B,Technical help .,ES2004a
465.38,465.79,D,Hopefully,ES2004a
465.48,465.99,C,Hmm,ES2004a
465.79,466.14,D,that'll,ES2004a
465.99,465.99,C,.,ES2004a
466.14,468.51,D,"stay on , two-handed version",ES2004a
467.94,468.7,C,Okay,ES2004a
468.51,469.58,D,. Okay,ES2004a
468.7,468.7,C,.,ES2004a
469.58,477.06,D,", uh Again this is off the top of my head , I was gonna do a big cat",ES2004a
476.71,477.64,C,Uh,ES2004a
477.06,481.38,D,"too , um . Oh",ES2004a
481.27,481.66,B,Hmm,ES2004a
481.38,481.87,D,"dear , it doesn't",ES2004a
481.66,481.66,B,.,ES2004a
481.87,484.68,D,look what like what I want it to be,ES2004a
484.48,484.72,C,S,ES2004a
484.68,487.71,D,. Uh,ES2004a
487.43,487.82,C,Uh,ES2004a
487.71,491.41,D,. It's not a vampire bat honestly,ES2004a
489.88,491.34,B,"Okay , yeah .",ES2004a
491.41,497.78,D,. Uh and somewhere there's a body behind,ES2004a
497.4,497.87,C,Okay,ES2004a
497.78,497.96,D,. That's,ES2004a
497.87,498.27,C,", some",ES2004a
497.96,498.69,D,my dreadful,ES2004a
498.27,499.87,C,sort of,ES2004a
498.69,499.96,D,that's the worst yet,ES2004a
499.87,499.98,C,bird,ES2004a
499.96,500.47,D,", that's",ES2004a
499.98,499.98,C,.,ES2004a
500.47,502.82,D,it's meant to be an eagle,ES2004a
501.19,501.85,B,A seagu,ES2004a
501.76,501.96,C,Ah,ES2004a
501.78,502.0,A,Eagle,ES2004a
501.85,502.71,B,right,ES2004a
501.96,502.49,C,eagle,ES2004a
502.0,502.67,A,", okay",ES2004a
502.49,502.83,C,", right",ES2004a
502.67,502.67,A,.,ES2004a
502.71,502.93,B,", not",ES2004a
502.82,502.91,D,you,ES2004a
502.83,503.22,C,okay,ES2004a
502.91,503.11,D,can,ES2004a
502.93,504.66,B,a seagull,ES2004a
503.11,503.33,D,tell,ES2004a
503.22,503.22,C,.,ES2004a
503.33,505.0,D,it's a flying animal could,ES2004a
504.66,504.66,B,.,ES2004a
505.0,518.66,D,"have been a seagull , I never thought of a seagull . An eagle , um again I'm thinking on my feet goodness . I suppose they're all so independent , I'd put that one down again . Da dum um .",ES2004a
519.87,520.95,C,They're good at golf,ES2004a
520.28,521.37,D,Indepen,ES2004a
520.95,520.95,C,.,ES2004a
521.37,524.93,D,"independent , right , did you say they're good at golf",ES2004a
524.31,525.16,C,Yeah,ES2004a
524.93,526.24,D,? Are they,ES2004a
525.16,526.26,C,", no yeah",ES2004a
525.5,525.96,B,Eagle .,ES2004a
526.24,526.91,D,? Oh,ES2004a
526.26,528.63,C,", an eagle",ES2004a
526.91,529.2,D,". Oh right , okay , I'm not good at golf",ES2004a
528.63,528.63,C,.,ES2004a
529.2,546.05,D,". I'd say they're quite free-spirited , flying around everywhere , doing their own thing . And uh , birds of prey aren't they , oh dear",ES2004a
545.31,545.64,B,Mm-hmm .,ES2004a
546.05,554.68,D,", intrepid . I'll put that , intrepid . There we go",ES2004a
554.48,554.74,B,That's,ES2004a
554.68,555.02,D,", hope",ES2004a
554.74,555.15,B,lovely,ES2004a
555.02,555.23,D,that,ES2004a
555.15,555.15,B,.,ES2004a
555.23,559.33,D,pen's gonna be okay . Whoops .,ES2004a
561.11,575.32,B,"Okay . That was fun , right . Um finance-wise , we've got a selling price at twenty five Euros , which I don't actually know what that is in Pounds , at all . Any ideas",ES2004a
575.11,576.63,C,It's about,ES2004a
575.32,575.32,B,?,ES2004a
576.51,577.21,D,Seventeen,ES2004a
576.63,577.22,C,mm,ES2004a
576.76,577.22,A,One point,ES2004a
577.21,577.21,D,.,ES2004a
577.22,577.66,A,four,ES2004a
577.22,577.66,C,", mm yeah",ES2004a
577.66,577.69,A,or,ES2004a
577.66,577.66,C,.,ES2004a
577.69,580.92,A,something like that . One point four Euro would make a Pound or something,ES2004a
580.85,581.31,C,Yeah,ES2004a
580.92,581.5,A,like that,ES2004a
581.31,581.55,C,", yeah",ES2004a
581.5,581.5,A,.,ES2004a
581.55,582.73,C,", something like that , so",ES2004a
582.6,582.92,A,Yeah,ES2004a
582.73,583.98,C,that,ES2004a
582.92,582.92,A,.,ES2004a
583.85,584.38,B,D,ES2004a
583.98,585.24,C,yeah about seventeen,ES2004a
584.38,585.12,B,fifteen,ES2004a
584.88,585.35,D,Seventeen,ES2004a
585.12,586.38,B,? Seventeen,ES2004a
585.24,585.74,C,", seventeen",ES2004a
585.35,585.97,D,Pounds,ES2004a
585.74,586.47,C,Pounds,ES2004a
585.97,585.97,D,.,ES2004a
586.38,587.21,B,. Okay,ES2004a
586.47,587.57,C,", something like that",ES2004a
587.21,587.98,B,", that's expensive",ES2004a
587.57,587.57,C,.,ES2004a
587.98,587.98,B,.,ES2004a
588.37,591.0,D,Should we be making notes of this ? We can just refer to this later can't,ES2004a
590.86,591.19,C,But,ES2004a
590.98,591.08,B,I,ES2004a
591.0,591.74,D,we,ES2004a
591.08,591.85,B,think so,ES2004a
591.74,591.93,D,? Yeah,ES2004a
591.85,592.12,B,", I think",ES2004a
591.93,592.28,D,", okay",ES2004a
592.12,592.39,B,"so , I'll",ES2004a
592.28,592.28,D,.,ES2004a
592.39,593.9,B,"be able to um pull it up , or",ES2004a
593.81,594.27,D,Okay,ES2004a
593.9,594.24,B,I could put it,ES2004a
594.19,595.19,C,Havi,ES2004a
594.24,594.36,B,in,ES2004a
594.27,594.27,D,.,ES2004a
594.36,595.2,B,the shared folder or,ES2004a
595.19,595.54,C,having,ES2004a
595.2,595.93,B,something,ES2004a
595.54,595.94,C,said that,ES2004a
595.93,595.93,B,.,ES2004a
595.94,603.89,C,"though , if you wanna get one of those the the ones on the market at the moment they're s they're about twenty pounds anyway . So",ES2004a
603.51,604.22,D,Right,ES2004a
603.88,604.22,B,Really,ES2004a
603.89,604.35,C,", it'd still",ES2004a
604.22,604.22,D,.,ES2004a
604.22,604.22,B,?,ES2004a
604.35,605.92,C,"be yeah , we had to",ES2004a
605.84,606.02,D,So,ES2004a
605.92,608.09,C,buy one,ES2004a
606.66,607.02,B,Mm .,ES2004a
608.09,608.2,D,so,ES2004a
608.09,608.09,C,.,ES2004a
608.13,608.49,B,I,ES2004a
608.2,608.5,D,I suppose,ES2004a
608.49,608.98,B,think,ES2004a
608.5,613.93,D,"later it depends if we want to undercut the price , we d or or is it going to make our product look a cheapie-cheapie option",ES2004a
613.51,614.39,B,Yeah,ES2004a
613.93,613.93,D,?,ES2004a
614.07,614.89,C,Hmm,ES2004a
614.39,615.36,B,", um production",ES2004a
614.89,614.89,C,.,ES2004a
615.36,617.82,B,"cost's at twelve fifty , so",ES2004a
617.54,619.59,A,"Okay , pretty huge margin",ES2004a
619.13,620.12,B,half,ES2004a
619.59,619.59,A,.,ES2004a
620.12,621.84,B,of the selling price is,ES2004a
621.46,622.16,C,Yeah,ES2004a
621.84,622.16,B,taken,ES2004a
622.02,622.23,D,Mm,ES2004a
622.16,622.29,B,up,ES2004a
622.16,622.16,C,.,ES2004a
622.23,622.23,D,.,ES2004a
622.29,624.26,B,by building it,ES2004a
623.85,624.23,D,Mm-hmm .,ES2004a
624.26,629.37,B,". Um , and profit aim is fifty million Euros , which is uh",ES2004a
630.37,631.2,D,In our first year ?,ES2004a
631.29,636.43,B,"Yi yes , um yeah , I presume so",ES2004a
635.54,635.88,D,Mm-hmm .,ES2004a
636.39,636.75,A,So,ES2004a
636.43,637.07,B,. Um,ES2004a
636.75,637.0,A,then,ES2004a
638.1,645.22,D,You've got market range international and you did say earlier it's got to be a um accessible and usable by sort of all age groups,ES2004a
645.18,645.59,B,Mm-hmm,ES2004a
645.22,646.17,D,just t,ES2004a
645.59,645.59,B,.,ES2004a
646.17,649.18,D,"we're not focusing on business market , any particular thing , it's",ES2004a
649.13,649.87,B,No,ES2004a
649.18,650.2,D,everyone user-friendly,ES2004a
649.87,650.29,B,", yeah",ES2004a
650.2,650.34,D,to,ES2004a
650.29,650.29,B,.,ES2004a
650.34,653.59,D,everyone . Okay . Big,ES2004a
653.57,654.39,B,So,ES2004a
653.59,655.4,D,target group,ES2004a
654.39,655.64,B,"yes , yes",ES2004a
655.4,655.4,D,.,ES2004a
655.64,662.22,B,", I don't think we have to I don't think it's a case of worrying about different languages and things like that",ES2004a
661.85,662.2,D,No .,ES2004a
662.22,666.91,B,", um making that a key point , just that it's going to be in the international market like",ES2004a
666.69,666.94,D,Mm,ES2004a
666.91,667.48,B,Australia,ES2004a
666.94,666.94,D,.,ES2004a
667.48,687.42,B,", America , things like that . Okay . What are your experiences with remote controls ? I mean I've got we got um we had three videos , a T_V_ and a sort of amp thing all",ES2004a
687.25,687.56,A,Mm-hmm,ES2004a
687.42,687.66,B,set,ES2004a
687.56,687.56,A,.,ES2004a
687.66,688.38,B,up,ES2004a
688.13,688.44,C,Yeah,ES2004a
688.38,688.53,B,so,ES2004a
688.44,688.44,C,.,ES2004a
688.53,691.67,B,we got one of the universal remote controls,ES2004a
691.12,691.89,D,Alright,ES2004a
691.23,692.13,C,Yeah,ES2004a
691.49,691.81,A,Yeah,ES2004a
691.67,692.03,B,", um",ES2004a
691.81,691.96,A,", that",ES2004a
691.89,691.89,D,.,ES2004a
691.96,692.22,A,c,ES2004a
692.03,692.14,B,that,ES2004a
692.13,692.13,C,.,ES2004a
692.14,701.35,B,"you programme each of your things into , but that kept losing the signals so we'd have to re-programme it every now and again . I think it was quite a cheapie as well",ES2004a
701.09,701.69,D,Mm-hmm,ES2004a
701.1,701.42,C,Yeah,ES2004a
701.35,701.51,B,", so",ES2004a
701.42,701.88,C,uh,ES2004a
701.51,701.69,B,that,ES2004a
701.69,701.69,D,.,ES2004a
701.69,701.92,B,might have,ES2004a
701.88,701.88,C,.,ES2004a
701.92,704.72,B,"had something to do with it , but that was quite good , the fact that you could",ES2004a
705.18,706.12,C,Use all the ones,ES2004a
705.96,706.32,B,You didn't,ES2004a
706.12,706.48,C,at the same,ES2004a
706.32,706.63,B,have,ES2004a
706.48,706.72,C,time,ES2004a
706.63,707.2,B,six,ES2004a
706.72,706.72,C,.,ES2004a
707.2,708.19,B,remote controls sitting,ES2004a
708.07,708.55,D,Right,ES2004a
708.19,708.61,B,in front of,ES2004a
708.55,708.55,D,.,ES2004a
708.61,709.16,A,Okay,ES2004a
708.61,708.91,B,you .,ES2004a
709.16,710.93,A,", you wanna integrate everything into one like",ES2004a
711.24,712.85,C,Yeah,ES2004a
711.88,712.92,D,Mm-hmm,ES2004a
712.33,712.72,A,Okay .,ES2004a
712.85,713.07,C,", 'cause",ES2004a
712.92,713.1,D,. My,ES2004a
713.07,713.24,C,you,ES2004a
713.1,727.68,D,"experience has only been being given the remote control with the object I buy , not doing any tampering with it and programming , using it to programme T_V_ and uh uh videos and things . But basically on , off , volume up and down , channel one , two , th that basic functions",ES2004a
727.67,728.16,B,Mm,ES2004a
727.68,728.17,D,", I don't think I",ES2004a
728.16,728.16,B,.,ES2004a
728.17,736.05,D,"could go any further with it than that , so , I suppose it's got to be something usable by someone like me as well",ES2004a
734.98,736.11,B,"Yeah , the main that's the",ES2004a
736.05,736.05,D,.,ES2004a
736.11,737.3,B,main stuff anyway,ES2004a
737.29,737.67,D,Mm-hmm,ES2004a
737.3,738.69,B,", I mean",ES2004a
737.67,737.67,D,.,ES2004a
738.69,746.5,B,and you don't want to I hate I hate looking at a control and seeing a million tiny little buttons with tiny little words,ES2004a
746.42,746.84,D,Mm,ES2004a
746.5,746.84,B,saying what,ES2004a
746.84,746.84,D,.,ES2004a
746.84,748.67,B,they all do and just,ES2004a
747.66,747.95,C,Yeah .,ES2004a
748.67,750.41,B,sitting there searching for the teletext,ES2004a
749.82,750.81,D,Mm,ES2004a
750.41,750.85,B,button or,ES2004a
