Start,End,Speaker,Speech,meeting
2.19,3.65,A,"Okay , good morning . This is our first",TS3012a
3.62,3.78,B,Good,TS3012a
3.65,3.8,A,team,TS3012a
3.78,4.23,B,day,TS3012a
3.8,6.65,A,meeting,TS3012a
4.23,4.23,B,.,TS3012a
4.82,5.22,D,Morning .,TS3012a
5.4,5.79,C,Morning .,TS3012a
6.65,25.49,A,". I'll be your Project Manager for today , for this project . My name is Mark will be giving this presentation for you to kick the project off . That's my uh that's the agenda for today . Well , of course we're new to each other , so I'd like to get acquainted first . So let's do that first , I mean Let's start with you , can you introduce yourself ? You're our Marketing Expert",TS3012a
25.46,26.36,D,Yes,TS3012a
25.49,25.49,A,.,TS3012a
26.36,43.35,D,". Um my name is Dirk , Dirk Meinfeld . Um I will be uh Pr Project the Marketing Expert . And I will see what the user wants and uh what we can do uh with the new produ project product",TS3012a
43.23,43.43,A,Okay,TS3012a
43.35,43.35,D,.,TS3012a
43.43,45.15,A,", excellent . And you are",TS3012a
45.04,45.41,B,Nick,TS3012a
45.15,45.5,A,User,TS3012a
45.41,46.22,B,Broer,TS3012a
45.5,46.34,A,Interface,TS3012a
46.22,46.56,B,", User",TS3012a
46.34,46.73,A,Yeah,TS3012a
46.56,47.04,B,Interface,TS3012a
46.73,46.73,A,.,TS3012a
47.04,51.72,B,Designer . I'm going to uh look at the technical design from the uh user point of view .,TS3012a
52.34,53.97,A,Excellent . Okay .,TS3012a
54.29,64.71,C,"My name is Xavier Juergens , I'm the Industrial Designer , and there are three main questions that I have to find an answer to today . First one is uh what happens inside the apparatus , second",TS3012a
64.58,65.05,D,Hmm,TS3012a
64.71,65.2,C,is what is,TS3012a
65.05,65.05,D,.,TS3012a
65.2,68.53,C,"uh the apparatus made of , and the third is what should it look like .",TS3012a
68.66,69.92,A,What should it look like ? Okay .,TS3012a
70.88,71.09,D,Hmm .,TS3012a
72.54,103.74,A,"Oh , let's kick it off . Oh , there we go . So , our new project is about we need design a remote control for television set , so , which has to be original , trendy and user-friendly . I took this off our corporate website . It's I think well it sums up what we need to do . We're inspired by latest fashion , not only electronics , but also the latest trends in clothes and interior design . That's why our product will always fit in your home . So apparently we need to um be very at um very open to what's currently hot in the market . So that's what you need",TS3012a
103.73,104.21,D,Yeah,TS3012a
103.74,104.33,A,to do to,TS3012a
104.21,104.21,D,.,TS3012a
104.33,105.68,A,bring us the latest info and,TS3012a
105.64,105.88,D,Yeah,TS3012a
105.68,106.03,A,what,TS3012a
105.88,105.88,D,.,TS3012a
106.03,118.68,A,"people want . So So we put the fashion in electronics . So that's what we need to go for . Anyway , we'll take this project in three steps , three pha uh three phase of design . First step will be the functional design",TS3012a
117.85,118.04,D,Yeah .,TS3012a
118.68,190.18,A,". And that's basically what we're gonna do . Everybody has uh a piece of individual work and a meeting afterwards , so we can share information about So I'm gonna keep this short , since we had a technical problem . So skip through this . Uh . Okay . Every meeting we everybody can present their uh their views and everything , so to help with these , you have we have the SMARTboards here . We can use a regular PowerPoint presentation . I'm supposed to give you an introduction on this doodling board , so it's actually it's very easy . Like it says , very simple , you just take out the pen . Like you see here , I'll just take the take here . That's it , you just put it on the board . You see a pen here . You go here , just like using a pen . You can just draw whatever you want . It's like the eraser , can erase whatever you want . And so it will be easy just to illustrate your views , if you wanna change the format , you just either take out jus just like the pen , and whatever you want , your current colour , your line width , just to make the line bigger . So it should be really easy",TS3012a
189.48,189.82,D,Okay .,TS3012a
190.18,243.95,A,". This is to take the just take a new slide and back again . We're just gonna keep using this board all the time , so I think it will be it's very clear for everyone , I suppose . So I'll take this out . Okay . We'll use that later . Anyway . Yeah , just just just stuff that you wanna share , just put it in the in the project folder , like I put my presentation now . I'll put the the minutes of every meeting , I'll put them there too , so everybody can read up if they have to leave early or whatever . So next , been here . Well , gonna give the electronic white-board uh a shot . So basic idea is we have a blank sheet . Just try whatever you want , and like it says , draw your favourite animal . I think the creative genius should go first",TS3012a
243.02,244.03,B,The creative genius ? Thank,TS3012a
243.95,243.95,A,.,TS3012a
244.03,244.82,B,you very much .,TS3012a
245.93,247.27,A,"So , draw us your favourite animal .",TS3012a
248.22,252.46,B,"Well , I'm more into the technical aspects of drawing , so I'm not really good",TS3012a
252.35,252.49,A,Draw,TS3012a
252.46,252.59,B,at,TS3012a
252.49,252.6,A,us,TS3012a
252.59,252.94,B,drawing,TS3012a
252.6,253.11,A,a technical,TS3012a
252.94,254.18,B,animals,TS3012a
253.11,253.51,A,animal .,TS3012a
254.18,257.2,B,", but uh the animal which I Oh",TS3012a
257.11,257.56,A,Yeah,TS3012a
257.2,257.2,B,.,TS3012a
257.56,258.23,A,", it's still erasing .",TS3012a
258.72,293.0,B,"Pen . Uh format . Else my animal will be like king-size . I pretty much like a dolphin , because of its uh its freedom basically . Let's see . A head . actually worked with this . It's like uh it's a very Uh high-tech . Bit low-responsive though . Prefer pen and paper",TS3012a
292.49,293.06,A,So that's what we,TS3012a
293.0,293.0,B,.,TS3012a
293.06,299.84,A,don't want . We want a high-responsive product . So It looks more,TS3012a
299.83,300.15,D,Very,TS3012a
299.84,300.43,A,like nuclear,TS3012a
300.15,300.49,D,nice,TS3012a
300.43,301.13,A,bomb,TS3012a
300.49,302.91,D,dolphin,TS3012a
300.59,301.92,B,It,TS3012a
301.13,301.13,A,.,TS3012a
301.92,303.1,B,doesn't look like a nuclear,TS3012a
302.91,302.91,D,.,TS3012a
303.1,309.73,B,bomb . This thing isn't doing what I'm What I want . So,TS3012a
309.58,310.56,A,Let's go easy on it .,TS3012a
313.87,320.94,B,"Yeah , well it does look like a nuclear bomb . I'll just finish up real soon , because I'm",TS3012a
332.0,334.1,B,"So it doesn't really look like a dolphin , but then",TS3012a
334.08,334.46,A,Anyway,TS3012a
334.1,334.67,B,again,TS3012a
334.46,334.77,A,", it should",TS3012a
334.67,334.84,B,", this",TS3012a
334.77,335.25,A,It,TS3012a
334.84,335.3,B,is all new,TS3012a
335.25,335.35,A,It's,TS3012a
335.3,335.45,B,for,TS3012a
335.35,335.65,A,supposed,TS3012a
335.45,335.71,B,me,TS3012a
335.65,335.73,A,to,TS3012a
335.71,335.71,B,.,TS3012a
335.73,337.15,A,"be a dolphin , you like the freedom that",TS3012a
337.04,337.27,C,Uh-huh,TS3012a
337.15,337.49,A,it,TS3012a
337.27,337.27,C,.,TS3012a
