Start,End,Speaker,Speech,meeting
43.05,43.53,A,Okay .,IN1008.
43.94,44.35,C,Okay .,IN1008.
45.01,46.57,B,No . I don't uh,IN1008.
49.36,52.5,C,Should I start ? Maybe by presenting the project little,IN1008.
52.42,52.82,D,Okay,IN1008.
52.5,54.2,C,bit,IN1008.
52.82,52.82,D,.,IN1008.
54.2,57.85,C,". Okay , so historically it was um uh last year Prof",IN1008.
57.65,57.9,D,Mm-hmm,IN1008.
57.85,58.34,C,Delambeaux,IN1008.
57.9,57.9,D,.,IN1008.
58.34,64.85,C,in uh his C_S_C_W_ classes uh asked the student to design a table,IN1008.
64.51,64.82,D,Okay .,IN1008.
64.85,68.96,C,". And all the students , and Guillaume wa was a student of this class",IN1008.
68.57,68.89,D,Okay .,IN1008.
68.96,70.65,C,", was very excited",IN1008.
70.55,70.87,D,Mm-hmm,IN1008.
70.65,70.93,C,uh to,IN1008.
70.87,70.87,D,.,IN1008.
70.93,84.57,C,"design such a table . So he decided to um to make more research on this topic . So the general topic uh is about uh interactive table , um disappearing computer",IN1008.
84.43,84.71,D,Okay,IN1008.
84.57,85.79,C,", um",IN1008.
84.71,84.71,D,.,IN1008.
85.79,100.76,C,what is the other one . Um um na uh in the general fi field of uh collaborative computer supported collaborative learning .,IN1008.
100.92,101.26,D,Okay .,IN1008.
101.46,118.36,C,"So the idea is we have different people collaborating uh in a pedagogical purpose . And uh we know that when we put a computer in front of them , uh it doesn't help focusing on collaboration",IN1008.
117.47,117.74,D,Yeah .,IN1008.
118.36,139.42,C,". So if we make the computing um functionalities disappearing on on the in the furniture , in the wall or other things like that , we may more efficiently support uh collaboration than the the learning . So I arrived uh in June , something like that , a couple",IN1008.
139.24,139.71,D,Okay,IN1008.
139.42,140.03,C,of month,IN1008.
139.71,139.71,D,.,IN1008.
140.03,152.16,C,ago . Uh Guillaume and uh Michael uh are two students that are working uh four four months,IN1008.
151.82,152.0,D,Yeah .,IN1008.
152.16,154.79,C,to their master project,IN1008.
