Start,End,Speaker,Speech,meeting
0.02,4.34,B,Five years just because of the floods,EN2005a
3.72,4.38,A,"Alright , is it",EN2005a
4.34,4.6,B,bringing,EN2005a
4.38,5.92,A,it's ready,EN2005a
4.6,5.98,B,the ceilings down,EN2005a
5.92,6.19,A,. Okay,EN2005a
5.98,7.74,B,. So,EN2005a
6.19,6.55,A,", great .",EN2005a
7.74,8.56,B,On its great joy .,EN2005a
11.5,12.34,D,Aren't they suing him ?,EN2005a
13.59,22.54,B,"I think they probably ought to , but uh they well , they've only just started realising that treating this as a legal issue is probably the right way to look at it",EN2005a
21.89,22.22,D,Mm-hmm .,EN2005a
22.54,34.19,B,". So they're not really the sort of people that are up for understanding um the intricacies of the committee , I guess . I mean i you would have thought they could , but it's r it's actually quite hard work . The",EN2005a
34.15,34.39,D,Can't,EN2005a
34.19,34.4,B,law,EN2005a
34.39,35.54,D,th,EN2005a
34.4,35.31,B,isn't very clear .,EN2005a
35.54,36.54,D,can't they get legal aid ?,EN2005a
38.03,52.74,B,"That's a good question . They p they uh they might be able to . It's just it's so strapped now , um you know , like the Citizens Advice Bureau is so hard to actually get access to because they've they have so many cases and so few people . So",EN2005a
52.55,52.76,D,Hmm,EN2005a
52.74,52.92,B,But,EN2005a
52.76,52.76,D,.,EN2005a
52.92,55.36,B,"yeah , that's probably the next thing they'll have to do .",EN2005a
55.62,55.81,D,Mm-hmm .,EN2005a
57.32,58.48,A,"Yeah , everything's okay .",EN2005a
63.38,66.86,D,Are we supposed to count to ten or something ? We don't have to do all that ?,EN2005a
68.43,68.96,C,"Yeah , mm-hmm",EN2005a
68.74,69.18,D,Okay Okay,EN2005a
68.96,68.96,C,.,EN2005a
69.18,69.18,D,. .,EN2005a
70.54,70.75,C,Hmm .,EN2005a
71.94,72.14,B,M,EN2005a
87.47,87.66,B,Mm-hmm .,EN2005a
88.06,90.03,A,Okay . Okay,EN2005a
89.7,94.26,B,Okay . Yeah,EN2005a
90.03,93.01,A,", okay , yeah . Okay",EN2005a
92.89,93.16,D,Thank,EN2005a
93.01,93.48,A,", thanks",EN2005a
93.16,93.62,D,you,EN2005a
93.48,93.48,A,.,EN2005a
93.62,93.62,D,.,EN2005a
93.74,94.12,C,Thank you .,EN2005a
94.26,121.87,B,". Right . Well um I thought the right thing to do was to review what Wei-Xun's been doing in the area of dialogue structure for work package one over the last period . So basically for him to talk about what he what progress he's been making and then for us to um for hi for him to describe what work he intends over the next period of the project , and for us to figure out what help he needs with that",EN2005a
121.42,121.84,D,Mm-hmm .,EN2005a
121.87,151.62,B,". Um m maybe give him some help figuring out what publications he's gonna um get out of this and for us to make sure that it fits into the overall project . So um this is something that you know , we're not gonna do everything today , but I wanted to make sure that we sort of all aligned on what he was doing at the moment and and then sort of figured out how to give him the best advice coming up . So",EN2005a
151.52,151.78,D,Okay,EN2005a
151.59,153.23,A,Okay,EN2005a
151.62,151.85,B,that's,EN2005a
151.78,152.09,D,", so",EN2005a
151.85,152.86,B,that's why I called this .,EN2005a
153.23,154.87,A,". Okay , thanks . Yeah",EN2005a
154.75,154.9,D,You're,EN2005a
154.87,154.87,A,.,EN2005a
154.9,157.63,D,gonna give a presentation for us then,EN2005a
156.61,157.72,A,"Yeah , yeah",EN2005a
157.63,158.04,D,. Great,EN2005a
157.72,158.42,A,a very,EN2005a
158.04,158.04,D,.,EN2005a
158.42,185.74,A,"or a quick uh slides . So um I've been here for fourteen month , I think . Yeah , so I've a accustomed to the environment here and enjoy staying here . So mm uh from uh last year I was uh uh s uh supervising the annotation of segmentation , summarisation uh uh with Jean uh of",EN2005a
185.45,185.78,D,Mm-hmm,EN2005a
185.74,186.03,A,the,EN2005a
185.78,185.78,D,.,EN2005a
186.03,196.64,A,I uh IC ICSI corpus and uh uh uh on the other hand uh I w n uh did s some very preliminary work on chunking the,EN2005a
196.48,196.82,D,Mm-hmm,EN2005a
196.64,197.02,A,switchboard,EN2005a
196.82,196.82,D,.,EN2005a
197.02,439.54,A,"corpus . But uh that was not uh well picked up in the AMI corpus , which is supposed to be . So uh and currently I'm more interested in see uh uh , yeah , analysing the discourse structure in multi-party meetings . This is what I'm going to present here . So uh uh in this presentation I'm going to see how we could analyse utterance to utterance relations in multi-party meetings . Um 'Cause meetings is a lit different from normal text or a n a normal dialogue or monologue . So interactivity is a concept is a concept that I'm using to distinguish the two uh uh extremes of uh of interac uh of discourse in meetings . And uh for dialogues uh and monologues I think we might have to use different uh concepts to m m uh model the discourse structure . Then uh I w I will uh give a very uh rough plan for the next uh couple of month . And finally I I will intr i introduce some related work , yeah . So the big question that I'm concern here is what's the relationship between utterances in multi-party meetings , or how do we analyse discourse structure right above utterances instead of uh those high level intentional structure of discourse ? So the concern here is about the very local low level utterance-to-utterance relations in multi-party meetings . Uh this is the local discourse structure . So the uh building block of that kind of uh structure would be the uh utterance and possibly one of its properties , the dialogue act which we're currently uh working on or uh and uh for meetings , yeah , so I've mentioned uh uh before that meetings is a bit different from uh monologue and uh dialogues . So uh in meetings I uh from my uh reading of the one of the AMI meetings I_S_ one O_ eight , uh the uh the four meetings , I noticed that uh uh the interaction , degrees of interaction in the meetings uh varies from parts to parts . So for some part uh the interaction is very strong . So it's obviously a dialogue . But uh for some part part where the interaction is very weak , uh just uh like the uh chairman or project manager is mm uh coordinating the meeting . He's uh pushing the meeting forward , then this kind of s organ organisational structure or part . Uh uh and also other pr uh parts like uh the back-channels without any uh semantic content uh from other participants . So this kind of uh interaction might be better analysed as monologue , which uh in which there is interaction , I suppose . So",EN2005a
441.14,442.46,B,I'm a little bit confused,EN2005a
442.28,442.64,A,Uh-huh,EN2005a
442.46,443.36,B,. So,EN2005a
442.64,442.64,A,.,EN2005a
443.36,446.18,B,"um when you say interactivity , do",EN2005a
446.15,446.44,A,Yeah,EN2005a
446.18,447.48,B,you mean,EN2005a
446.44,446.44,A,.,EN2005a
447.48,460.44,B,"um well , how would you characterise a highly interactive meeting ? What are the measurements you'd apply ? So you I think what you're doing is segmenting meetings into highly interactive parts and not so interactive parts , where you think some",EN2005a
460.24,462.1,A,Yeah,EN2005a
460.44,462.25,B,of them are like a bit like dialogue and some,EN2005a
462.1,462.77,A,. Yeah,EN2005a
462.25,463.04,B,are a bit like monologue,EN2005a
462.77,463.19,A,", yeah",EN2005a
463.04,463.35,B,. So what,EN2005a
463.19,463.19,A,.,EN2005a
463.35,465.42,B,measurements would you apply to um,EN2005a
465.33,466.83,A,So,EN2005a
465.42,466.75,B,find out which is which ?,EN2005a
466.83,492.37,A,"yeah , so this is going to be based on the utterance to utterance . So for this utterance , the next utterance , if it's from another pa uh speaker , then uh if it's not a back-channel or uh something similar , then it's a dialogue . So if speak changes . So yeah , speaker change",EN2005a
491.93,492.51,B,So you mean,EN2005a
492.37,492.77,A,is,EN2005a
492.51,494.5,B,relatively short turns and,EN2005a
494.32,495.56,A,Yeah,EN2005a
494.5,495.54,B,speaker change .,EN2005a
495.56,522.23,A,". Yeah , yeah , b but uh sh short uh turns uh like mm or something very similar might be the uh seg second type of interactivity , the weak interactivity . That might not be analysed as a uh monologue , but as a dial uh no no no , wrong , uh not as dialogue but as um a monologue . Yeah . So",EN2005a
521.94,522.11,B,S,EN2005a
522.23,533.9,A,"for that part uh for that kind of back-channels we can just skip that and uh uh to not treat them as interruptions or something like . Then yeah , we could just uh",EN2005a
534.2,540.98,B,So so am I right in thinking you think that you can segment meetings maybe into two t types of areas,EN2005a
540.59,541.06,A,Yeah,EN2005a
540.98,541.85,B,", interactive",EN2005a
541.06,541.06,A,.,EN2005a
541.85,542.85,B,and non-interactive ? So,EN2005a
