Start,End,Speaker,Speech,meeting
75.11,75.73,A,So we can start ?,IS1003a
76.31,76.48,D,Yeah .,IS1003a
78.41,81.14,A,Suppose I have to do my presentation,IS1003a
80.26,80.8,C,Ah okay .,IS1003a
81.14,84.1,A,. Eh um,IS1003a
83.96,84.97,C,It's Ada Longmund ?,IS1003a
85.57,122.57,A,"So , I'll present myself , I'm Ada Longmund , and as you may know it , I'm the pr project manager . So um we will have to um speak about m the project . Our project project is to create um a new remote control and as you may know there's lot of industrials interesting in creating a remote control , so the remote control has to be original , trendy and um user-friendly .",IS1003a
127.86,158.58,A,"Record . So the project method is the following . So if we're um the functional design , you have to do uh any individual work and uh also work with uh meetings talking with each other . Uh it will be the same for the conceptual design and also the same for the detailed design . Uh .",IS1003a
164.55,168.06,A,The tool training is to try out the white board,IS1003a
167.9,168.13,D,Mm-hmm,IS1003a
168.06,168.49,A,", so",IS1003a
168.13,168.13,D,.,IS1003a
168.14,170.22,C,"Maybe someone ha we have to this whiteboard , yeah ?",IS1003a
172.02,176.86,A,Maybe you can draw your favourite animal and,IS1003a
176.8,176.93,D,So,IS1003a
176.86,177.09,A,make,IS1003a
176.93,177.17,D,right,IS1003a
177.09,177.18,A,a,IS1003a
177.17,177.79,D,now,IS1003a
177.18,178.43,A,list of its,IS1003a
177.79,177.79,D,?,IS1003a
178.43,182.76,A,favourite characteristics . I don't know if we have to do,IS1003a
182.61,182.76,B,So,IS1003a
182.76,182.85,A,it,IS1003a
182.76,182.89,B,yeah,IS1003a
182.85,183.01,A,now,IS1003a
182.89,183.15,B,I think,IS1003a
183.01,183.3,A,", maybe",IS1003a
183.15,183.48,B,you can,IS1003a
183.3,183.77,A,later,IS1003a
183.48,185.07,B,do it,IS1003a
183.77,184.07,A,later,IS1003a
184.04,184.17,C,Yeah,IS1003a
184.07,184.07,A,.,IS1003a
184.17,184.66,C,", I don't know .",IS1003a
185.07,185.07,B,.,IS1003a
188.09,193.69,A,So the selling price of the product will be twenty five Euros,IS1003a
192.63,193.73,B,Twenty five,IS1003a
193.58,194.03,D,Mm,IS1003a
193.69,194.65,A,. Yeah,IS1003a
193.73,194.48,B,Euros,IS1003a
194.03,194.03,D,.,IS1003a
194.48,194.48,B,?,IS1003a
194.65,197.03,A,. Yeah . I think it's quite,IS1003a
196.39,197.16,C,I it's,IS1003a
197.03,197.25,A,good,IS1003a
197.16,197.38,C,it's,IS1003a
197.25,198.29,A,price,IS1003a
197.38,198.17,C,"reasonable , s",IS1003a
198.12,198.34,D,It's,IS1003a
198.17,198.32,C,quite,IS1003a
198.29,199.67,A,", yeah",IS1003a
198.32,199.09,C,yeah,IS1003a
198.34,199.23,D,"reasonable , I think",IS1003a
199.09,199.36,C,. Twenty,IS1003a
199.23,199.41,D,", yeah",IS1003a
199.36,199.62,C,five,IS1003a
199.41,199.41,D,.,IS1003a
199.62,199.62,C,.,IS1003a
199.67,200.64,A,. And uh,IS1003a
204.45,204.61,C,Is,IS1003a
204.48,264.08,A,"it will uh be a an international remote control , as we want to sell it in the entire world , and the product costs will be not more than twelve Euros and fifty centimes . So , as you will discuss about the remote control you will have to experience your um with the remote control . Um just uh maybe be imaginative with remote const con controls , try to create something new and people would like to to buy . And and the next meeting will start in thirty minutes , so you'll ha all have your spethisfispis specif specific role and you know I suppose you know what you have to do . And",IS1003a
263.53,264.21,C,Yeah . I I hope,IS1003a
264.08,265.39,A,uh,IS1003a
264.21,265.17,C,so,IS1003a
265.39,279.02,A,you will have to work on the design and also to work on the design of th technical fun functions of the remote control and think of the user requirement specifications .,IS1003a
279.28,283.53,D,"Those things just refer to each of each of us , I think",IS1003a
282.87,283.06,B,Yep .,IS1003a
283.17,283.42,A,Yeah .,IS1003a
283.53,284.77,D,. AMI and okay .,IS1003a
284.85,285.59,A,"I_D_ , yeah .",IS1003a
286.1,286.28,B,Yeah .,IS1003a
287.23,287.7,A,So,IS1003a
287.4,289.0,C,"I_D_ is for the Industrial Design , yeah ?",IS1003a
289.27,289.62,D,Okay .,IS1003a
290.08,293.85,C,"And U_I_D_ , it's for the User Interface Designer",IS1003a
292.77,293.15,B,That's me .,IS1003a
293.32,294.19,D,"Okay , and Marketing",IS1003a
293.85,294.11,C,", yeah ?",IS1003a
294.19,295.05,D,"Expert , it's me .",IS1003a
295.24,296.37,C,AMI yeah project .,IS1003a
296.6,298.07,A,So I will manage all all,IS1003a
297.97,298.29,C,you,IS1003a
298.07,298.49,A,the group,IS1003a
298.29,298.65,C,will be,IS1003a
298.49,298.49,A,.,IS1003a
298.65,299.99,C,the manager,IS1003a
298.9,300.04,D,You can manage all this,IS1003a
299.99,300.27,C,yeah,IS1003a
300.04,300.26,D,", yeah .",IS1003a
300.27,300.27,C,.,IS1003a
301.01,301.38,B,Okay,IS1003a
301.24,301.41,D,Good,IS1003a
301.38,301.38,B,.,IS1003a
301.41,301.41,D,.,IS1003a
302.4,303.52,A,So you have questions ?,IS1003a
306.7,309.34,D,Um . Not really .,IS1003a
311.8,314.97,A,So you all know what the parts of the work you have to do .,IS1003a
315.14,315.31,B,Yeah .,IS1003a
315.81,318.06,D,"So which you , the Industrial Designer",IS1003a
317.93,318.25,B,No,IS1003a
318.06,318.06,D,.,IS1003a
318.25,319.13,B,I'm user,IS1003a
318.87,319.24,C,I am the,IS1003a
319.13,319.79,B,interf,IS1003a
319.24,320.21,C,Industrial Design,IS1003a
319.79,320.47,B,I'm user,IS1003a
320.21,320.61,C,", yeah",IS1003a
320.47,321.3,B,interface design .,IS1003a
321.62,321.85,D,Okay .,IS1003a
321.97,323.05,A,Mm-hmm . And you ?,IS1003a
323.58,326.44,C,I am the Industrial Designer so,IS1003a
325.74,326.2,A,Mm okay .,IS1003a
326.21,327.06,B,Okay,IS1003a
326.44,326.44,C,.,IS1003a
327.05,327.19,D,Yeah,IS1003a
327.06,327.44,B,. So what's,IS1003a
327.19,327.19,D,.,IS1003a
327.44,331.68,B,the difference between user interface design,IS1003a
331.64,331.93,A,Hmm,IS1003a
331.68,332.65,B,d,IS1003a
331.93,331.93,A,.,IS1003a
332.44,332.69,D,"I mean , you",IS1003a
332.65,333.22,B,industrial,IS1003a
332.69,333.81,D,have to know,IS1003a
333.22,335.44,B,design,IS1003a
333.81,334.62,D,". Ah , you have to know it .",IS1003a
335.24,335.63,C,It's,IS1003a
335.44,335.44,B,?,IS1003a
335.63,338.19,C,difficult,IS1003a
335.99,338.27,D,"It's your job , so I hope you you know what it",IS1003a
338.19,338.19,C,.,IS1003a
338.27,338.48,D,is .,IS1003a
339.16,340.04,C,You know very soon .,IS1003a
340.74,342.57,B,"Yeah , I think so .",IS1003a
343.05,343.48,C,So,IS1003a
343.36,343.55,D,Mm .,IS1003a
343.91,349.26,A,I suppose you have to design it and you have to take care of the industrial way to transform,IS1003a
348.87,349.36,B,"Okay , so",IS1003a
349.26,349.38,A,it,IS1003a
349.36,349.44,B,I,IS1003a
349.38,349.38,A,.,IS1003a
349.44,349.89,B,make uh,IS1003a
349.8,350.06,D,Yeah,IS1003a
349.89,350.13,B,u,IS1003a
350.06,350.06,D,.,IS1003a
350.13,353.54,B,user interface . You you,IS1003a
353.09,354.05,A,And i maybe,IS1003a
353.54,354.09,B,de you,IS1003a
354.05,354.14,A,you,IS1003a
354.09,354.8,B,implement,IS1003a
354.14,354.81,A,will transform,IS1003a
354.8,355.15,B,the,IS1003a
354.81,355.41,A,it,IS1003a
355.15,355.87,B,core functions,IS1003a
355.41,355.41,A,.,IS1003a
355.72,355.96,C,I I,IS1003a
355.87,356.04,B,in,IS1003a
355.96,356.25,C,think,IS1003a
356.04,356.25,B,the,IS1003a
356.25,361.05,C,the user the user interface design is he will design how the user will you,IS1003a
360.85,361.15,B,Use,IS1003a
361.05,361.26,C,know the,IS1003a
361.15,361.3,B,it,IS1003a
361.26,361.7,C,relation,IS1003a
361.3,361.3,B,.,IS1003a
361.7,362.77,C,between the user and,IS1003a
362.74,363.0,B,Make,IS1003a
362.77,363.07,C,you know,IS1003a
363.0,363.39,B,make,IS1003a
363.07,363.58,C,the remote,IS1003a
363.39,363.69,B,yeah,IS1003a
363.58,363.9,C,control,IS1003a
363.69,363.69,B,.,IS1003a
363.9,368.92,C,"so And the uh industrial design , it is how the object will look like .",IS1003a
369.44,370.07,B,Maybe I think,IS1003a
370.02,370.75,C,Yeah,IS1003a
370.07,371.12,B,uh uh,IS1003a
370.75,372.11,C,. So the materi,IS1003a
371.12,377.24,B,"i industrial design's uh , it's the function design . I design the user f user interface , you design the function .",IS1003a
378.09,379.89,A,"Maybe , it is the outside and the inside .",IS1003a
380.02,380.15,B,Yeah .,IS1003a
384.04,384.33,D,Okay .,IS1003a
385.7,385.94,C,Okay,IS1003a
385.79,386.05,B,Okay,IS1003a
385.94,386.44,C,right,IS1003a
386.05,386.05,B,.,IS1003a
386.44,391.95,C,". But I was thinking that he's a user 'cause the user interface to design for example where the but button will be , you know .",IS1003a
392.24,392.61,B,Yeah yeah .,IS1003a
393.06,394.15,C,But I don't know . Okay .,IS1003a
394.87,395.54,D,Well . You know .,IS1003a
396.5,397.81,C,I'm the industrial designer,IS1003a
397.78,397.91,D,Oh,IS1003a
397.81,397.81,C,.,IS1003a
397.91,399.01,D,", okay , okay . Not the other one .",IS1003a
399.34,399.68,C,So .,IS1003a
400.56,400.8,B,Okay .,IS1003a
401.07,404.64,C,Okay . So and the marketing expert will,IS1003a
405.29,412.32,D,"Yeah , I'm just go I'm trying to give you some trends about what should be done and what the users would like to have",IS1003a
412.07,412.96,A,And,IS1003a
412.32,413.17,D,and then,IS1003a
412.96,413.16,A,yeah .,IS1003a
413.17,419.12,D,thi this would I guess converged to the User Interface Designer wi and then Industrial,IS1003a
418.79,419.26,C,Ok,IS1003a
419.12,419.53,D,Designer,IS1003a
419.26,419.62,C,Okay,IS1003a
419.53,419.53,D,.,IS1003a
419.62,419.62,C,.,IS1003a
419.75,426.1,A,And when designing y the remote control just remember that uh it has to be a kind of international product,IS1003a
426.05,426.31,B,Okay,IS1003a
426.1,426.44,A,. So,IS1003a
426.31,426.31,B,.,IS1003a
426.44,429.86,A,you don't have to do something really specific,IS1003a
429.4,429.77,B,Mm-hmm .,IS1003a
429.86,430.16,A,", as",IS1003a
430.01,430.13,D,Mm .,IS1003a
430.16,433.9,A,"everybody everybody will have to use it , it's sor the same as keyboards",IS1003a
433.65,433.8,B,Yeah .,IS1003a
433.9,436.83,A,". You know , you have Qwerty , Azerty , French and U_K_",IS1003a
436.72,436.9,B,Mm,IS1003a
436.83,438.0,A,keyboard,IS1003a
436.9,437.8,B,. Yeah .,IS1003a
438.0,442.46,A,", so really the remote control to be international",IS1003a
441.78,442.09,B,Okay .,IS1003a
442.33,442.7,D,Mm-hmm,IS1003a
442.46,442.85,A,. And not,IS1003a
442.7,442.7,D,.,IS1003a
442.85,443.79,A,too expensive .,IS1003a
443.97,445.02,B,Yeah . And uh simple .,IS1003a
445.36,446.34,A,As we want to,IS1003a
446.28,446.5,B,And,IS1003a
446.34,446.93,A,maximise,IS1003a
446.5,446.93,B,easy to,IS1003a
446.93,447.06,A,the,IS1003a
446.93,447.35,B,use,IS1003a
447.06,447.74,A,benefit,IS1003a
447.35,447.35,B,.,IS1003a
447.69,447.81,D,And,IS1003a
447.74,447.74,A,.,IS1003a
447.81,450.62,D,you have to keep it under twelve Euros and f,IS1003a
450.41,450.93,A,Yeah,IS1003a
450.62,450.94,D,fifty,IS1003a
450.71,451.25,B,Ah,IS1003a
450.93,451.02,A,", you",IS1003a
450.94,451.13,D,", so",IS1003a
451.02,451.18,A,have,IS1003a
451.13,451.13,D,.,IS1003a
451.18,451.34,A,to,IS1003a
451.25,451.48,B,", yeah",IS1003a
451.34,451.53,A,keep,IS1003a
451.48,451.48,B,.,IS1003a
451.53,452.94,A,in mind that,IS1003a
452.2,452.75,D,That's the,IS1003a
452.6,452.95,C,It should,IS1003a
452.75,453.12,D,problem,IS1003a
452.94,453.05,A,the,IS1003a
452.95,453.31,C,be,IS1003a
453.05,453.36,A,product,IS1003a
453.12,453.12,D,.,IS1003a
453.36,455.34,A,cost won't be maxim more,IS1003a
455.16,455.5,B,Okay,IS1003a
455.34,455.94,A,than,IS1003a
455.5,455.5,B,.,IS1003a
455.94,458.88,A,twelve dot fifty Euros,IS1003a
458.5,458.81,B,Okay .,IS1003a
458.88,471.02,A,. And to be sure that really people will be interested in buying a new remote control with maybe new functionalities that don't exist in the mm existing remote controls now .,IS1003a
471.24,472.41,B,Okay .,IS1003a
473.67,474.91,A,"So , is it okay ?",IS1003a
475.87,476.84,D,Mm,IS1003a
476.25,476.38,B,Yeah .,IS1003a
476.84,477.31,D,. It's clear .,IS1003a
481.1,484.49,C,"There was a step about drawing something in the in the board , I don't know .",IS1003a
484.61,486.45,D,"Yeah , maybe should go and draw an animal .",IS1003a
486.68,488.8,C,Is it ? Are we supposed to do right now,IS1003a
488.79,489.0,B,Yeah,IS1003a
488.8,488.8,C,?,IS1003a
489.0,490.34,B,"yeah , you try . Try",IS1003a
490.22,490.35,C,Oh,IS1003a
