Start,End,Speaker,Speech,meeting
91.24,150.9,A,"So we are here to talk about functional design . Now hopefully we've all got a better idea from than we did f leaving the last meeting as to what it is we are up to now . So here's an agenda . Uh I'll open . Um you should know that I'll be taking minutes during all the meetings , as I was struggling to our last time uh and that'll be easier for me now because I'm not actually giving the whole presentation . Uh the additional points are just the stuff that we sent and that I forwarded on from upper management having a few bright ideas to make our lives painful . Um now you can all give your presentations . We can talk about the requirements and hopefully come to some decisions . Right , forty minutes for this meeting , so a bit more time than the last one . Here's the additional points I just wanted to put those in there to see if you guys had any comments on them . Uh did you all receive that email ?",IS1002b
151.33,151.64,B,Yep,IS1002b
151.36,151.68,D,Yeah,IS1002b
151.64,151.64,B,.,IS1002b
151.68,151.68,D,.,IS1002b
152.1,153.96,A,So does anyone have any overall,IS1002b
156.36,161.63,D,Well uh what comes up for me is that if we're gonna if we're gonna be marketing a product that,IS1002b
161.57,161.87,A,Mm,IS1002b
161.63,162.14,D,is,IS1002b
161.87,161.87,A,.,IS1002b
162.14,167.08,D,"going to be uh having no teletext , people",IS1002b
167.06,167.2,A,Mm,IS1002b
167.08,167.35,D,are very,IS1002b
167.2,167.2,A,.,IS1002b
167.35,172.34,D,comfortable with the idea of having teletext and using teletext,IS1002b
172.04,172.39,A,Yep,IS1002b
172.34,172.56,D,", and",IS1002b
172.39,172.39,A,.,IS1002b
172.56,181.12,D,"so we're not we're gonna be a new product without something that people are very comfortable having right now . So that's , from a marketing perspective",IS1002b
180.8,181.07,A,Mm .,IS1002b
181.12,189.33,D,"I I see I see a lack . And so we have to go , I think , in the other direction . What are we gonna have that makes this thing better",IS1002b
189.08,189.37,A,Well tha,IS1002b
189.33,189.59,D,than,IS1002b
189.37,197.98,A,"that first point could uh also be an op opportunity because in seeing that teletext is becoming outdated , some sort remote control that can work with the Internet there is the opportunity",IS1002b
197.53,198.61,D,Right,IS1002b
197.98,198.64,A,"that's presented , I",IS1002b
198.61,198.82,D,. Yeah,IS1002b
198.64,198.85,A,guess,IS1002b
