Start,End,Speaker,Speech,meeting
1.68,15.34,D,"Okay . So now that we've all had a bit of time to think about it , um does anyone have any concrete proposals or do we want to just go through people and start placing them and kind of discuss as we go along ?",IB4002.
21.94,24.09,A,I don't think they are concrete proposals .,IB4002.
24.82,25.06,D,Nope .,IB4002.
25.78,25.9,A,No,IB4002.
25.78,26.02,B,Not,IB4002.
25.9,25.9,A,.,IB4002.
26.02,26.45,B,really,IB4002.
26.17,26.88,C,No,IB4002.
26.45,26.45,B,.,IB4002.
26.88,36.81,C,", it's kind of we should maybe find a method to do stuff . Like , I don't know , choose one parameter .",IB4002.
39.31,39.75,D,Okay,IB4002.
39.31,40.07,C,The first parameter,IB4002.
39.75,39.75,D,.,IB4002.
40.07,50.97,C,"to choose people to choose where to put people , like I dunno maybe permanent staff and non-permanent staff , we know that professor will stay for a long time",IB4002.
50.52,50.79,D,Yeah .,IB4002.
50.97,55.78,C,. We uh we don't know for the other So,IB4002.
55.49,56.41,D,"Yeah , that's true .",IB4002.
57.46,62.8,C,maybe that could be the first parameter to take into account . Not just to,IB4002.
62.4,62.81,D,"Yeah , give",IB4002.
62.8,63.05,C,have,IB4002.
62.81,63.06,D,them like,IB4002.
63.05,63.24,C,this,IB4002.
63.06,63.34,D,the most,IB4002.
63.24,63.45,C,dis,IB4002.
63.34,64.79,D,comfortable offices,IB4002.
64.31,64.67,B,Yeah .,IB4002.
64.79,65.1,D,and,IB4002.
65.17,67.31,C,"Yeah , and have this discussion every two years .",IB4002.
68.57,68.69,D,Yeah .,IB4002.
69.14,70.93,C,"Because it's , you know",IB4002.
72.37,73.27,A,"Yeah , this makes sense .",IB4002.
74.06,75.98,C,make sense for everyone . So we can choose,IB4002.
75.8,76.2,B,"Yeah , yeah",IB4002.
75.98,76.36,C,where,IB4002.
76.2,76.2,B,.,IB4002.
76.36,78.26,C,to put uh,IB4002.
78.18,78.54,B,Suzanne,IB4002.
78.26,78.86,C,", I",IB4002.
78.54,79.06,B,", for",IB4002.
78.86,79.13,C,would,IB4002.
79.06,79.39,B,example,IB4002.
79.13,79.66,C,"say , the",IB4002.
