Start,End,Speaker,Speech,meeting
37.25,38.01,C,Okay .,IS1000a
38.71,41.34,D,Or you get it . Okay .,IS1000a
44.93,51.42,C,No I don't think so it has to be like that yeah and you have to adjust the length .,IS1000a
70.02,72.86,C,"Okay , and then .",IS1000a
93.56,96.68,B,So we uh we will wait for Anna,IS1000a
96.02,97.14,C,Yeah,IS1000a
96.68,97.48,B,", a few minutes",IS1000a
97.14,98.09,C,", s",IS1000a
97.48,97.48,B,.,IS1000a
98.09,99.02,C,"yeah , um .",IS1000a
104.96,107.68,D,Mm . Yours is well,IS1000a
110.91,113.13,C,"I think you can put anywhere you want , actually .",IS1000a
114.31,114.5,D,Yeah,IS1000a
114.49,114.58,C,I,IS1000a
114.5,114.7,D,but,IS1000a
114.58,114.73,C,thin,IS1000a
114.7,116.34,D,the the mic should not,IS1000a
116.89,118.65,C,"It's not a directional mic , anyway .",IS1000a
122.88,126.94,B,I think it should work like this,IS1000a
126.4,126.88,C,Uh .,IS1000a
126.94,133.43,B,. So I will try to get my presentation running,IS1000a
133.07,134.12,D,Yeah,IS1000a
133.43,133.43,B,.,IS1000a
133.51,134.26,C,Yeah,IS1000a
134.12,134.12,D,.,IS1000a
134.26,134.26,C,.,IS1000a
138.26,138.75,B,Mm .,IS1000a
141.52,142.97,D,Mm . Can't help you with that .,IS1000a
143.39,144.61,C,Last .,IS1000a
144.84,145.07,B,It's,IS1000a
144.85,145.11,D,Okay,IS1000a
145.07,145.17,B,no,IS1000a
145.11,145.32,D,", it's",IS1000a
145.17,147.15,B,matter,IS1000a
145.32,145.79,D,y yeah .,IS1000a
147.15,151.6,B,. No problem . Ah yes .,IS1000a
154.37,154.61,D,Right .,IS1000a
158.83,159.64,C,Okay .,IS1000a
161.88,163.89,D,Then press uh al,IS1000a
165.23,165.59,C,Okay,IS1000a
165.37,166.36,D,This,IS1000a
165.59,165.59,C,.,IS1000a
166.09,166.49,B,I don't,IS1000a
166.36,166.51,D,. You,IS1000a
166.49,167.57,B,know,IS1000a
166.51,166.72,D,know ?,IS1000a
167.57,168.13,B,. Just try .,IS1000a
169.27,169.47,C,'Kay .,IS1000a
169.96,170.47,B,On,IS1000a
170.19,170.87,D,Oh oh,IS1000a
170.47,171.13,B,this normal,IS1000a
170.87,170.87,D,.,IS1000a
171.11,172.43,C,Alt F_ five .,IS1000a
174.1,176.95,B,Good . Doesn't appear on the screen here .,IS1000a
179.28,181.26,D,Right well,IS1000a
183.66,183.87,B,Oh .,IS1000a
184.08,188.8,D,Wow . Amazing . It's working,IS1000a
188.04,189.32,B,Okay,IS1000a
188.8,188.8,D,.,IS1000a
189.32,192.49,B,. Thank you . Uh .,IS1000a
208.3,208.68,A,Hold that .,IS1000a
212.93,213.34,B,Yes and you,IS1000a
213.26,213.44,A,Okay,IS1000a
213.34,213.63,B,can put,IS1000a
213.44,213.44,A,.,IS1000a
213.63,216.87,B,can clip it uh on your Somewhere,IS1000a
216.64,217.54,A,Okay,IS1000a
216.87,216.87,B,.,IS1000a
217.54,217.97,A,. Mm .,IS1000a
224.47,235.93,B,"So , good morning , everyone . Um Welcome at uh at the kick off meeting of our uh latest project . I hope you all have been uh updated about it .",IS1000a
236.98,237.34,D,Yeah .,IS1000a
238.52,239.02,B,Good,IS1000a
238.76,239.76,C,So,IS1000a
239.02,239.02,B,.,IS1000a
239.76,239.89,C,. Yes .,IS1000a
240.34,298.42,B,"So w we will try to structure this uh meeting with an a with an agenda uh as presented here . Um after the opening we will tr get acquainted to each other . See what our roles are in this project . So , um We have been provided with uh some uh w technical tools to uh to communicate and to well , learn from each other's plans uh as I can say um so w we will also try to uh to get acquainted to this tools so they are also new to me I don't know whether you worked with them before . Um then we will come to the uh to the to the actual project plan . You all know I hope how it's about uh the uh new r remote control we",IS1000a
298.36,298.6,A,Mm-hmm,IS1000a
298.42,299.32,B,are going,IS1000a
298.6,298.6,A,.,IS1000a
299.32,299.52,B,going,IS1000a
299.33,299.98,C,Total,IS1000a
299.52,300.17,B,to design,IS1000a
299.98,299.98,C,.,IS1000a
300.17,443.39,B,". Uh then we will uh discuss uh , well , how it should be and uh wh what uh what our new product should look lite like . And uh well then uh after some twenty five minutes I hope uh we can end this meeting . So . Um basically this is about a uh a new c remote control . Um We When you design a new product you of uh you of course want it to be original . Be uh we want to be distinguished , mm ? People uh want to uh when they look at the shelf want to think , well that's the product I I need . So it needs to be trendy . I mean trendy is what people want , so then I w they will buy our product . But then , uh , it also should work uh user friendly and uh otherwise people uh uh well it will not be uh be rated very well in consumer uh articles and like that . So , the general outline of uh new project will be we first uh go through a functional design phase . Um You all get uh um certain task uh in this uh in this phase and uh then we will meet again and uh discuss this functional design . And the same holds for the uh ph two phases uh after this , the conceptual design and after that a a more detailed design in which the the final project should get its definite shape . Alright , but first we will do some uh tool training . In all in front of you uh you see uh the uh notebooks and w uh n note blocks and we have here a a a a white-board",IS1000a
442.8,443.41,C,Whitebo,IS1000a
443.39,443.39,B,.,IS1000a
443.55,443.74,A,Mm-hmm .,IS1000a
445.88,460.8,B,"And um well it should work uh I've read it from my uh from some colleague that it should work with some kind of toolbar . I didn't find out yet how it work , but maybe one of you did , so Um",IS1000a
461.0,463.33,D,Under documents in the shared folder . Okay .,IS1000a
464.26,471.17,B,Yes . Do Do we have to say something about that ? I I I'm not fully updated about this shared folder uh .,IS1000a
472.5,478.04,D,"Yeah , I guess we'll have a shared folder uh with documents that we can share . And uh",IS1000a
478.02,478.22,B,Yes,IS1000a
478.04,478.41,D,", yeah",IS1000a
478.22,478.51,B,well,IS1000a
478.41,478.41,D,.,IS1000a
478.51,482.05,B,we will then find out ho how it works .,IS1000a
482.66,483.05,D,Yes .,IS1000a
483.65,507.19,B,"Um . Well , this seems to me , yes , some computer program but I didn't find it yet . So , we'll come to that later . So , uh now we will try out the white-board we have here . So , I would suggest uh",IS1000a
507.51,508.51,D,Each of us is going .,IS1000a
508.8,521.31,B,"Well , yes , um we uh we should try to t to draw on it and then well it should be smart some way . I I'm not really sure how this works , but",IS1000a
521.19,522.32,D,"Okay , shall I start ?",IS1000a
522.34,522.77,A,Mm,IS1000a
522.47,522.84,C,Yeah,IS1000a
522.77,523.15,A,. Yeah,IS1000a
522.84,523.02,C,", you",IS1000a
522.85,523.19,B,Yes,IS1000a
523.02,523.18,C,can,IS1000a
