Start,End,Speaker,Speech,meeting
10.93,13.98,A,"Okay . Oh , that's not gonna work .",ES2016a
28.01,29.25,A,"Oh , alright .",ES2016a
35.55,35.88,A,Okay .,ES2016a
60.49,64.32,A,Okay . Um,ES2016a
63.8,64.54,D,"Uh , uh , um",ES2016a
64.32,64.88,A,alright,ES2016a
64.54,64.54,D,.,ES2016a
64.88,94.21,A,". I'll just put that there . Uh as you all know we're here to create a brand new fantastic remote . Uh I'm Nick Debusk , I'm the Project Manager . Uh we'll just get started with everyone kind of letting each other know who they are and what you're doing , what your what your role is um . Go ahead .",ES2016a
94.29,138.13,D,"Okay . I am Corinne Whiting and I will be the Marketing Expert and in each of the three phases I will have a different role . In the function design phase I will be talking about user requirement specification , and this means what needs and desires are to be fulfilled , and I'll be doing research to figure this out . In the conceptual design phase I will be dealing with trend watching and I'll be doing marketing research on the web . And then finally in the um detailed design phase I will be doing product evaluation and so I will be collecting the requirements and ranking all the requirements to see how we did .",ES2016a
138.82,139.22,A,'Kay .,ES2016a
139.55,172.24,C,"Hiya , I'm Ryan . Um I'm the User Interface Designer . Um likewise I've three different roles for each stage of design . Um the functional design is looking at the tex technical functions of a remote control . Um in the concept design , the user interface , how the user reacts with the the product . And the detailed design um sort of like the user interface design , what they might be looking for , uh things like fashions , what makes wha how we're gonna make it special . That's about it .",ES2016a
172.56,202.74,B,"Right . I'm Manuel and I'm the Industrial Designer in in this project um . In the functional design phase I'm I'll be dealing mostly with the requirements , um we'll discuss what the prog what functions the the product has to fulfil and so and so on . Um I suppose we'll work pretty much together on that one . Um um in the conceptual design um I'll be pro mostly dealing with properties and materials um",ES2016a
202.18,202.58,C,Yeah .,ES2016a
202.74,222.37,B,"of our product . And uh the detailed design in the detailed design I'll be concerned with the look and feel of the product itself , um so we're pretty much working together obviously on the design front here . Okay",ES2016a
221.21,221.77,A,Okay .,ES2016a
222.37,222.37,B,.,ES2016a
