Start,End,Speaker,Speech,meeting
8.62,14.36,D,I dunno . Throwing away my toothpick .,TS3009a
17.49,18.16,B,Hi there .,TS3009a
22.91,27.32,A,Yo . Ow .,TS3009a
42.58,42.91,D,'Kay .,TS3009a
48.71,49.49,A,Uh,TS3009a
50.95,52.18,D,Nice user interface .,TS3009a
52.49,65.69,A,"Yeah . What the Uh Yeah well , ja well let's just start",TS3009a
64.95,65.16,D,'Kay .,TS3009a
65.69,67.34,A,. I've uh made a presentation,TS3009a
68.15,68.68,D,Right let's,TS3009a
68.58,69.01,A,uh,TS3009a
68.68,68.94,D,see it .,TS3009a
69.01,94.97,A,"but uh I'll open it on the Smartboard , so we can all see it . So it's in the project documents because that's what we can find here . Well . Very nice . Well this is called the the the kick-off meeting . So uh I'm the Project Manager , so I had to fill it in",TS3009a
94.32,94.49,D,'Kay .,TS3009a
94.97,153.94,A,", and uh hmm . Oh sorry . And an uh a nice agenda . Uh we'll do the opening and then uh we'll meet each other , what uh we already do , so , that's not uh very much trouble . I'll I'll show you the the tools we have here , so that we can all use them . Then uh we'll look at the project plan from uh Real Reaction . We'll discuss about our first ideas about the project , and then uh we'll close the meeting , and then we can uh individually uh do our things and then uh we'll get back here . So this the opening we'll uh We have to uh design a new television remote control . You have heard that uh already I think , so",TS3009a
153.42,153.68,D,Mm-hmm .,TS3009a
153.94,181.01,A,". Um we want it to be original , so a nice uh a nice new design . Uh trendy , it's also for young people , and we have to just uh make it uh modern . And uh friendly , so size does matter . And uh Well it has to be a have the the right uh the right buttons on the right place , that kin",TS3009a
180.91,181.19,C,Mm-hmm,TS3009a
181.01,181.35,A,those kind,TS3009a
181.19,181.19,C,.,TS3009a
181.35,269.11,A,"of things . Other uh There happen to be uh three stages . functional , conceptual , and d detailed design . Um so every time we we'll do some individual work , get meeting , talk about it , uh and then go into the next phase . That's just it . Um We have uh these two Smartboards . Um well as I just showed , there's a project management folder , a project document folder on the desktop . It just works exactly the same as a computer . You just uh click on the on the folder and you open the everything you you put in it with your laptop . So you can uh make uh Words Excel , everything . Um and the w the r uh the rest uh also works the same so uh when you open a notepad you uh you just get your uh things , you can uh draw . This is a uh well a drawing board . you have a these different uh functions on the board . You can see them there . So you have a a nice pen , and it's works just like a bal ball pen . This is just a . I want to uh Oh yeah . Of course w doesn't work any more",TS3009a
268.84,269.15,C,Maybe,TS3009a
269.11,269.11,A,.,TS3009a
269.15,272.41,C,you should try to write on the on the big white uh Does it ? Yeah,TS3009a
271.87,272.41,A,Yes,TS3009a
272.41,272.51,C,. It,TS3009a
272.41,273.03,A,I will,TS3009a
272.51,272.83,C,works .,TS3009a
273.03,277.28,A,eraser so . It's,TS3009a
276.88,277.45,C,Wonderful,TS3009a
277.28,277.87,A,fantas,TS3009a
277.45,277.45,C,.,TS3009a
277.87,285.33,A,fantastic . We can uh uh well you can save a file . So if uh we draw we have to save everything . Don't throw anything away .,TS3009a
285.93,286.23,C,Mm-hmm .,TS3009a
286.72,315.81,A,"Uh just we can start a new one , and we just go on , and don't throw anything away . Just uh let them all uh stand here . We can delete , but we don't do that . Um you can here select a pen , you can draw anything you want . It's a bit uh childish you have to write . It's not as fast as you w you know it , but it does work sometimes . Well it's",TS3009a
315.536,315.536,C,.,TS3009a
315.81,321.32,A,just like a normal uh paint . So it's gone .,TS3009a
321.38,322.0,C,"Alright , yep .",TS3009a
323.0,347.55,A,"Well we are designers , so we have to have a a more uh a Smartboard . So that's fantastic . Um well this uh speaks for itself . We going to try it . So um we all uh are going to uh draw a nice animal on this board , not my idea",TS3009a
345.58,349.11,D,"Alright , your favourite animal",TS3009a
347.55,349.47,A,. Yes our your favourite,TS3009a
349.11,349.11,D,?,TS3009a
349.47,360.59,A,". So um I'm to going to have to draw a kangaroo , but I'm going d I'm not going to . I'm just uh going to uh well draw a nice uh beast w I dunno",TS3009a
360.58,360.96,D,Grizzly,TS3009a
360.59,361.0,A,what I'm going,TS3009a
360.96,362.24,D,bear,TS3009a
361.0,362.84,A,to design . Oh,TS3009a
362.24,362.24,D,.,TS3009a
362.84,367.23,A,um doesn't,TS3009a
367.12,367.38,C,I hope,TS3009a
367.23,367.5,A,oh,TS3009a
367.38,367.51,C,this,TS3009a
367.5,367.5,A,.,TS3009a
367.51,368.16,C,was part of the,TS3009a
368.14,368.6,A,Yeah,TS3009a
368.16,368.67,C,assignment,TS3009a
368.6,368.92,A,", 'kay",TS3009a
368.67,368.94,C,and not,TS3009a
368.92,368.92,A,.,TS3009a
368.94,370.27,C,uh your uh,TS3009a
370.23,370.45,A,Hmm,TS3009a
370.27,370.68,C,I,TS3009a
370.45,370.45,A,?,TS3009a
370.68,373.97,C,hope this was part of the assignment and not uh your personal uh enjoyment,TS3009a
373.54,374.22,A,I just said,TS3009a
373.97,373.97,C,.,TS3009a
374.22,374.46,A,it's,TS3009a
374.39,374.67,D,Yeah,TS3009a
374.46,374.7,A,not,TS3009a
374.67,374.67,D,.,TS3009a
374.7,378.57,A,"my idea but I am the Project Manager , and officially this is my idea",TS3009a
378.29,378.86,C,I I,TS3009a
378.57,382.34,A,. So,TS3009a
378.86,380.22,C,I I understand,TS3009a
380.07,380.45,D,We're kinda,TS3009a
380.22,380.82,C,. Alright,TS3009a
380.45,380.83,D,losing,TS3009a
380.82,380.82,C,.,TS3009a
380.83,381.33,D,"time , though .",TS3009a
382.34,382.53,A,what ?,TS3009a
382.61,383.89,D,We're losing time,TS3009a
383.75,384.81,A,Ah,TS3009a
383.89,384.2,D,", but",TS3009a
384.63,385.12,C,so start,TS3009a
384.81,387.76,A,the first the first meeting is just a bit uh loose,TS3009a
387.73,387.97,D,Alright,TS3009a
387.76,388.01,A,", loosen",TS3009a
387.97,387.97,D,.,TS3009a
388.01,391.88,A,"up , a bit uh meeting each other well uh uh",TS3009a
391.72,392.43,C,Yep,TS3009a
391.88,392.97,A,nice yeah,TS3009a
392.43,392.69,C,yes .,TS3009a
392.97,399.22,A,. Sh I hope our Industrial Designer does this better because uh this is,TS3009a
399.09,399.37,C,Don't,TS3009a
