Start,End,Speaker,Speech,meeting
34.29,40.62,C,Oops . That's as far as it goes .,IS1008a
49.14,73.29,A,"Hi guys uh good morning everybody here . And uh I want to introduce myself , uh my name is uh Shrida Daseri and uh I'm a project manager for this new project which we are going to discuss now . So I want to introduce first of all uh the names and the colleagues here . And what you're uh drawing ?",IS1008a
73.92,80.25,B,Uh sure my name is Agnes and I'm an user usability user interface designer .,IS1008a
85.82,87.42,D,My name is Ed and I do accounting .,IS1008a
88.44,89.97,A,Uh how you spell your name uh ?,IS1008a
89.97,90.42,D,E_D_ .,IS1008a
90.63,91.42,A,E_D_ okay .,IS1008a
91.63,91.75,D,Mm .,IS1008a
93.27,93.63,A,And ?,IS1008a
95.46,96.53,C,Do you also do marketing ?,IS1008a
97.12,98.6,D,No .,IS1008a
99.28,100.34,A,So only accounting ?,IS1008a
100.86,101.38,D,Accounting,IS1008a
101.31,101.65,A,Okay,IS1008a
101.38,101.69,D,", yes",IS1008a
101.65,101.65,A,.,IS1008a
101.69,101.69,D,.,IS1008a
102.84,103.16,A,And ?,IS1008a
103.41,105.18,C,And I'm Christine,IS1008a
104.64,104.97,A,Mm-hmm .,IS1008a
105.18,109.34,C,", and my role in this uh scenario is to be the industrial designer .",IS1008a
109.84,110.77,A,Industrial designer .,IS1008a
111.59,112.49,C,But I'm not really one .,IS1008a
115.67,117.29,A,"So who is uh marketing , nobody",IS1008a
117.24,117.72,D,Marketing,IS1008a
117.29,117.86,A,in the market,IS1008a
117.72,120.7,D,"is uh , is me",IS1008a
119.14,120.06,A,"It's you , okay .",IS1008a
120.7,120.7,D,.,IS1008a
121.56,143.39,A,"So thanks for coming for the meeting first of all , and uh we have a long time , just twenty-five minutes to discuss about uh this project and the the project initiation . First of all I want to ask uh Mister Ed about your uh marketing plan and your product plan and uh",IS1008a
144.8,156.09,D,Well I think that we'll see that throughout the day in how we're going to put this together as a marketing to to market the product . We'll have to see on a through discussion on where we're gonna go from here and from with this .,IS1008a
156.23,161.53,A,Mm-hmm but uh do you already have like a functional design or a technical design,IS1008a
161.25,161.74,D,Uh,IS1008a
161.53,161.87,A,or,IS1008a
161.74,162.78,D,for the moment not yet .,IS1008a
163.24,170.23,A,"Oh for the moment not yet , okay , but uh what's what's your uh do you have some project plan , something with you or",IS1008a
172.15,178.61,D,"Good question . No , this is like I said that we have to be discussed between all of us and we'll go from there . We'll have to",IS1008a
178.28,178.64,A,Mm-hmm,IS1008a
178.61,178.93,D,simply,IS1008a
178.64,178.64,A,.,IS1008a
178.93,179.9,D,we'll have to work on it together .,IS1008a
180.11,188.58,A,"Okay , so uh by when you think you can uh give me some kind of uh project plan , okay , a discussion with",IS1008a
188.42,188.79,D,Certainly,IS1008a
188.58,188.78,A,uh,IS1008a
188.79,189.74,D,by the next meeting .,IS1008a
189.86,191.87,A,"By next meeting , okay that will be great .",IS1008a
