Start,End,Speaker,Speech,meeting
2.27,8.36,D,Are you sure I got it all head's kinda small,ES2009a
8.27,8.47,C,How're,ES2009a
8.36,8.9,D,. Okay,ES2009a
8.47,9.05,C,we placed,ES2009a
8.9,8.9,D,.,ES2009a
9.05,11.69,C,in terms of the alright,ES2009a
11.17,12.4,D,We're okay,ES2009a
11.69,11.69,C,.,ES2009a
12.4,12.4,D,?,ES2009a
15.12,17.28,B,Guess I should probably try to sit up straight .,ES2009a
19.57,21.05,A,"Like that ? Okay , cool .",ES2009a
22.16,22.45,D,We're good ?,ES2009a
24.52,26.16,B,"Oh , I think mine's fallen off",ES2009a
25.92,26.49,C,It fell,ES2009a
26.16,26.16,B,.,ES2009a
27.54,27.9,C,That's why .,ES2009a
35.72,42.33,D,I guess it's gonna be hard to drink coffee . Mm . Uh okay .,ES2009a
42.65,42.71,C,Ah .,ES2009a
43.71,51.98,A,"Okay ? Right , so I'm just gonna start this PowerPoint real quick",ES2009a
51.62,51.89,B,Wow .,ES2009a
51.98,54.31,A,". Yeah , PowerPoint",ES2009a
53.47,54.13,D,Very official .,ES2009a
54.31,58.42,A,". Yeah , well , you know , .",ES2009a
69.08,139.81,A,"Yeah I kinda like this I'm kinda getting into it . Right . Um . So just to kick off the meeting basically um so we're working now for a real reaction , this is uh so it right . Just got an agenda to set out what we're gonna try to accomplish in this particular first meeting . Um We're gonna just do a quick opening and we can hopefully all get acquainted with one another um then we're gonna start talk a little bit about tool training . Essentially that means getting used to the only thing that we haven't tried out yet , the whiteboard . Um we've got a general plan for the project how we're gonna go about accomplishing this and then just a bit of discussion close up . Um I guess you know game or something um in real life um so yeah basically I want to I'm just gonna you got of course you can discuss that , I'm thinking about um uh proposing that since we've got this weird blend of ourselves and our roles that we just don't ask , don't tell . Um so um if you say something about marketing , right , sorted , um",ES2009a
139.58,139.86,D,You're just,ES2009a
139.81,140.02,A,y,ES2009a
139.86,140.04,D,gonna,ES2009a
140.02,140.31,A,is,ES2009a
140.04,142.01,D,"believe me , we'll go from there",ES2009a
141.33,142.3,A,Exactly,ES2009a
142.01,142.4,D,. Fair enough,ES2009a
142.3,142.77,A,. Um,ES2009a
142.4,142.4,D,.,ES2009a
142.77,161.69,A,I mean obvi if if you guys if if at the same time if you like logically if something doesn't like if I'm like we're gonna sell a remote control that's the size of this paper book you know um you say like well that doesn't seem like such a good idea because of X_ obviously go with it . I mean we'll discuss it but I'm not gonna ask do you know that or uh yeah it seems like,ES2009a
160.92,162.52,D,Prove it yeah,ES2009a
161.69,162.73,A,yeah yeah exactly,ES2009a
162.52,162.77,D,", okay",ES2009a
162.73,163.5,A,so,ES2009a
162.77,162.77,D,.,ES2009a
163.5,188.17,A,", 'cause we're what we're sort of role playing is y g yeah you're gonna tap into your own knowledge as well um . And that's the same for your when we do introductions I mean um and you talk about your background you know have fun , you know maybe you went to um uh you know maybe i you're like in Maine you went to U_C_S_B_ but you wanna say you went to Harvard or something like that , why not , you know you can this is you know I guess we can have a little bit of fun with it . So are you guys okay with that does that seem logical ?",ES2009a
188.67,189.61,B,"Oh yeah , that's fine .",ES2009a
189.96,190.19,C,Sure,ES2009a
190.16,190.38,D,Works,ES2009a
190.19,190.19,C,.,ES2009a
190.38,190.65,D,for me .,ES2009a
190.88,199.4,A,Sweet . Cool . So I guess that that we're totally we're making a remote control which is,ES2009a
199.21,199.45,B,Right,ES2009a
199.4,200.09,A,thrilling,ES2009a
199.45,199.45,B,.,ES2009a
200.09,260.6,A,"um uh but the idea is that we can make something based on the whole corporate model I dunno if you guys had time to check the in real life I dunno if you guys uh checked the um uh the corporate website . Um we've got to make something as fashionable as possible , that's kind of the corporate strategy is we're gonna try to take ordinary stuff that nobody really thinks about and try to make it nice you know like John Lewis nice or you know if you go to Debenham's or something . So um basically we are reinventing the wheel but we wanna try to do it in a user friendly um slick sleek kind of way . Um way we're gonna go about doing that is basically at first we're gonna start on the basics . And that's where I'm gonna need you guys the User Interface Designers and the um um the other designer that I can't remember , the the I_D_ and the U_I_D_ right um the Industrial Designer hey",ES2009a
