Start,End,Speaker,Speech,meeting
22.78,23.58,D,Is this okay ?,ES2013a
27.56,31.93,A,Uh yeah . Fine now .,ES2013a
47.43,56.64,A,"Oh , it's not liking us , it went that-a-way . Computer adjusting . Oh .",ES2013a
61.99,62.13,A,Uh .,ES2013a
79.35,81.61,A,Okay . So .,ES2013a
88.5,89.04,A,Right .,ES2013a
99.0,188.36,A,"You ready back there ? Uh okay . Welcome everyone . Um this is the kick-off meeting for the day . Um we're the new group uh to create a new remote control for Real Reaction . As you can see our agenda is to open up the meeting , um become acquainted with each other , um have a little training on tools , uh create a plan , discuss things and and we only have twenty minut twenty five minutes total . Okay . The new remote control is to be original , trendy and user-friendly . That , Steph , is your part , is the user-friendliness . The originality um is gonna take all of us . Um the trendiness we'll probably go look at for some marketing research information from you , Sarah . Um and we'll get on with it . Okay , so we'll have a functional design individual work um with meeting and then conceptual design t and then detailed design . Okay ? Right . Everybody's supposed to try out the whiteboard . Kate , why don't you try it first , if you can either",ES2013a
188.01,188.44,B,"Uh yeah , if",ES2013a
188.36,188.62,A,bring,ES2013a
188.44,189.52,B,I can,ES2013a
188.62,189.79,A,your things with,ES2013a
189.52,189.93,B,pick up with,ES2013a
189.79,190.04,A,"you , I",ES2013a
189.93,190.08,B,all,ES2013a
190.04,190.73,A,guess,ES2013a
190.08,191.37,B,"these bits and pieces , hang on .",ES2013a
191.76,199.59,A,"And while you're doing that we'll try and figure out how to hook these things on as well , 'cause we're all gonna have to be able to walk around .",ES2013a
208.55,222.3,B,"Uh right , so you want an animal and the characteristics of that animal . Do you have to be able to recognise what animal it is",ES2013a
217.81,221.76,A,"Uh I do not think so , I think it's just to try out the whiteboard .",ES2013a
222.3,223.12,B,? Um,ES2013a
231.22,232.44,C,Are we all gonna draw a cat ?,ES2013a
232.66,233.15,D,I know .,ES2013a
233.77,236.87,B,Only animal I could thin I could draw .,ES2013a
237.27,238.2,A,Ah .,ES2013a
242.26,248.16,B,Its a sort of bunny rabbit cat . You can tell it's not a bunny rabbit by the ears,ES2013a
247.91,248.12,A,Uh-huh .,ES2013a
248.16,251.72,B,". Um I suppose it should have a mouth as well , sort of",ES2013a
252.04,252.41,A,Okay .,ES2013a
253.07,254.71,B,"Right , yeah",ES2013a
254.6,255.47,A,Great,ES2013a
254.71,254.71,B,.,ES2013a
255.47,257.13,A,. And the characteristics,ES2013a
255.75,257.36,B,Um the favourite characteristics,ES2013a
257.13,257.13,A,?,ES2013a
257.36,264.09,B,"of the cat um the whiskers I think , um because they're the easiest to draw",ES2013a
263.62,263.93,A,Uh-huh .,ES2013a
264.09,268.62,B,". In fact , I'll give it some more Oh",ES2013a
268.53,268.94,A,Okay,ES2013a
268.62,269.32,B,", and the tail",ES2013a
268.94,278.14,A,". Fantastic . Since you're handy as well , why don't you do yours next , Steph .",ES2013a
285.46,287.66,A,I think it's to get us used to using the pen,ES2013a
287.65,289.61,B,Yes,ES2013a
287.66,287.66,A,.,ES2013a
289.61,292.13,B,. Um sure it's not to test our artistic,ES2013a
292.81,294.93,A,Uh no .,ES2013a
299.25,300.19,B,It's a mouse,ES2013a
299.74,300.37,A,A mouse-y,ES2013a
300.19,300.19,B,.,ES2013a
300.37,300.37,A,?,ES2013a
300.84,302.0,C,"That's not a mouse-y , no .",ES2013a
302.16,308.2,B,No it's not a mouse . It's a wombat,ES2013a
307.46,307.66,A,Oh .,ES2013a
308.2,308.2,B,.,ES2013a
315.59,316.45,C,It's a ratty .,ES2013a
317.16,318.46,A,Argh,ES2013a
317.84,318.16,B,A what ?,ES2013a
318.4,319.23,C,A ratty,ES2013a
318.46,318.7,A,. Rat .,ES2013a
319.23,319.23,C,.,ES2013a
320.23,320.73,A,Not a mouse,ES2013a
320.63,320.74,B,A,ES2013a
320.73,320.81,A,", a",ES2013a
320.74,321.04,B,webbed,ES2013a
320.81,321.36,A,rat,ES2013a
321.04,321.92,B,foot,ES2013a
321.36,321.36,A,.,ES2013a
321.92,323.69,B,. Webbed f,ES2013a
322.57,323.82,C,It's clothes . That's it's,ES2013a
323.69,324.96,B,Oh,ES2013a
323.82,324.77,C,clothes .,ES2013a
324.96,328.42,B,right,ES2013a
326.21,328.2,C,It's a ratty with a with a with a very long tail .,ES2013a
328.42,328.42,B,.,ES2013a
330.7,331.72,A,And your,ES2013a
331.6,331.9,C,I love,ES2013a
331.72,332.16,A,favourite,ES2013a
331.9,332.69,C,whiskers,ES2013a
332.16,333.07,A,characteristics,ES2013a
332.69,332.69,C,.,ES2013a
333.07,333.77,A,of that animal .,ES2013a
334.18,342.14,C,Uh they're intelligent and they're cheeky and uh fantastic pets and very,ES2013a
341.97,342.92,A,Oh,ES2013a
342.14,344.07,C,friendly,ES2013a
342.92,344.1,A,. Okay,ES2013a
344.07,344.39,C,. And,ES2013a
344.1,344.43,A,. Kate,ES2013a
344.39,344.46,C,they,ES2013a
344.43,344.43,A,?,ES2013a
344.46,349.04,C,sit on your shoulder and whisper the answers to your homework in your ear when you're doing your homework .,ES2013a
353.16,353.64,D,Thanks .,ES2013a
379.44,380.41,A,"Oh , a fish .",ES2013a
381.89,382.51,C,A shark,ES2013a
382.23,382.65,B,"Gosh , why",ES2013a
382.51,382.51,C,?,ES2013a
382.65,387.23,B,didn't I think of fish ? That's even easier to draw than cat .,ES2013a
387.48,391.52,D,Mm this is very representational fish,ES2013a
390.34,391.83,A,"Oh , okay . Fine",ES2013a
391.52,392.73,D,. Um,ES2013a
391.83,391.83,A,.,ES2013a
392.73,393.04,D,I like,ES2013a
392.85,393.18,A,Favourite,ES2013a
393.04,393.25,D,them,ES2013a
393.18,394.2,A,characteristics,ES2013a
393.25,394.34,D,because they're,ES2013a
394.2,394.2,A,?,ES2013a
394.34,401.91,D,"sleek and they have a lot of freedom but they also do n uh swim in groups , so",ES2013a
401.76,401.91,A,'Kay,ES2013a
401.91,401.91,D,.,ES2013a
401.91,403.28,A,. So,ES2013a
403.17,403.29,D,Do,ES2013a
403.28,403.43,A,they,ES2013a
403.29,403.61,D,you have,ES2013a
403.43,404.04,A,have,ES2013a
403.61,404.26,D,a favourite,ES2013a
404.04,404.32,A,team,ES2013a
404.26,404.57,D,one,ES2013a
404.32,407.14,A,elements,ES2013a
404.57,404.57,D,?,ES2013a
