Start,End,Speaker,Speech,meeting
13.95,14.16,B,Hi .,TS3007a
14.71,15.2,C,Hi .,TS3007a
15.74,16.25,A,Hello .,TS3007a
17.61,17.79,B,Oh .,TS3007a
41.74,42.36,A,Good morning .,TS3007a
42.79,43.27,B,Good morning,TS3007a
42.89,43.35,C,Morning,TS3007a
43.27,43.27,B,.,TS3007a
43.35,43.35,C,.,TS3007a
43.38,43.85,D,Good morning .,TS3007a
44.8,56.34,A,"Uh before I start with the with the meeting I have a few things to tell you about the the setting we're in , uh because we're uh being watched by uh Big Brother . So um",TS3007a
55.46,56.38,D,By Big Brother,TS3007a
56.34,56.64,A,Yeah,TS3007a
56.38,56.38,D,?,TS3007a
56.64,58.36,A,. Yeah,TS3007a
57.62,58.02,D,Okay .,TS3007a
58.36,62.6,A,". This uh These are cameras , so are these",TS3007a
62.45,62.66,D,Mm-hmm,TS3007a
62.6,62.88,A,. This,TS3007a
62.66,62.66,D,.,TS3007a
62.88,64.93,A,"thing uh that looks like a pie , are",TS3007a
64.9,65.15,D,Yeah,TS3007a
64.93,65.32,A,actually,TS3007a
65.15,65.15,D,.,TS3007a
65.32,66.3,A,all microphones .,TS3007a
67.3,67.95,D,Okay,TS3007a
67.84,68.04,A,So,TS3007a
67.95,67.95,D,.,TS3007a
68.04,82.49,A,"you must be careful with uh with uh all this . And uh as I can see you uh you have placed your laptops uh exactly on the place where it must be . And that has to do with the camera settings , so we don't have our uh laptops in front of the cameras .",TS3007a
82.68,83.46,D,Of our faces .,TS3007a
84.39,88.87,A,And Indeed . So they can see our faces . Okay .,TS3007a
105.81,147.75,A,"Welcome at the kick-off meeting . My name is uh Danny Wolfs . Uh this is the agenda for today . Uh first a little opening . Uh I will introduce myself , uh and uh I think it's very uh good to introduce uh yourself . Uh then uh a little bit of acquaintance , acquaintance to uh to to ourselves . So uh we get to know each other . Uh that will be done uh with a tool training from the he these two uh smart boards . Then the project plan . What we're going to do , and how we're going to do it . Uh and discussion about that and a little closing at the end . Okay uh , my name is uh Danny Wolfs . I'm the Project Manager . What's your name ?",TS3007a
148.07,150.63,B,I'm Juergen Toffs . I'm the User Interface Designer .,TS3007a
150.76,151.94,A,"User interface , okay .",TS3007a
152.45,156.44,C,"Hi , my name's uh . I'm the Industrial Designer .",TS3007a
156.48,157.79,A,"Industrial , yes",TS3007a
157.53,157.88,D,I'm,TS3007a
157.79,157.79,A,.,TS3007a
157.88,162.15,D,uh Tim . Um my function is the Marketing Expert .,TS3007a
162.28,274.04,A,"Okay , thank you . First a little about the project aim . Uh the the the aim is to make a new remote control . Uh maybe you have read uh read the website . It's a very uh , yeah , very uh ambitious uh company . They uh they wanna do something else . I w Uh there must be a new remote control . Uh first of all uh it must be original , uh and trendy . That's two things really uh close to each other . But at the same time uh user-friendly . And they have uh Yeah , that's uh very important uh for them . Uh there are three stages . There is a functional design . So uh what are we going uh to uh to do ? What are we going to uh uh make f uh kind of functions in the remote ? And why are we going to do it ? Then the conceptual design . How are going to do it ? And that's uh really global . Uh because at the detailed design , how , part two , uh we go uh to dig in uh really about how the the te the technical of If it's uh it's possible technical-wise . Uh each stage is uh uh is broken up in two uh two stages , individual work and a meeting . So it's uh it's very straightforward . Okay , the tool training . We have two smart boards . This one is for the presentations , the PowerPoint presentations or the Word presentation of whatever you uh you had . Uh and this is uh only for uh drawing . So uh we uh must let it uh stand on this uh this programme . This is called a smart board thing",TS3007a
273.55,274.13,D,Speaks for,TS3007a
274.04,274.42,A,uh,TS3007a
274.13,274.76,D,itself,TS3007a
274.42,274.95,A,Yeah,TS3007a
274.76,274.76,D,.,TS3007a
274.95,352.62,A,", it speaks for itself . Um and as you uh may have heard , the documents in the shared folder uh can be uh showed on this screen . Not in y the the My Documents . So if you wanna show something , put it in the shared folder . Uh This uh is very straightforward , with the save , the print , the undo , the blank , the select , the pen . Well , I don't uh gonna explain it all , because I think you know uh how it works . Um we must not forget uh everything we draw on here , uh all must be saved . We we may not delete anything . So uh if you have uh drawn something , save it . Never delete it . That's a very important uh thing . Okay . Uh little uh little kinda exercise to uh know each other . At uh the white board on the left . Every uh every one of us uh must draw our favourite animal , and uh tell uh tell us why we uh had uh chosen that animal . Uh important is that we use different colours , and uh different pen widths . Widths . Widths",TS3007a
351.86,353.18,D,I have a question,TS3007a
352.62,353.05,A,. Yes ?,TS3007a
353.18,355.83,D,. Um this exercise,TS3007a
355.28,355.64,A,Yeah .,TS3007a
355.83,361.49,D,", um did the company board tell you to do it , or uh did you just make it up yourself ?",TS3007a
361.5,365.07,A,No no no . It's uh it's uh I I,TS3007a
364.9,365.11,D,It's,TS3007a
365.07,365.22,A,I,TS3007a
365.11,365.36,D,part,TS3007a
365.22,365.51,A,must,TS3007a
365.36,365.6,D,of the,TS3007a
365.51,365.63,A,do,TS3007a
365.6,366.21,D,introduction,TS3007a
365.63,366.69,A,"it . Yeah , yeah , yeah",TS3007a
366.21,366.66,D,", okay .",TS3007a
366.69,374.14,A,". 'Cause we uh really don't know each other , and uh it's kinda new . So getting used to each other , we can uh have a little fun then , before we",TS3007a
373.97,376.18,D,Okay,TS3007a
374.14,376.38,A,uh dig in really to the hard stuff,TS3007a
376.18,376.18,D,.,TS3007a
376.38,379.53,A,. That kind of thing . Would you start with drawing your uh favourite,TS3007a
379.11,381.11,D,Um,TS3007a
379.53,380.04,A,animal ?,TS3007a
381.11,383.86,D,", yeah . I don't know really how it works . But maybe",TS3007a
383.61,383.99,A,Okay,TS3007a
383.86,384.09,D,you can,TS3007a
383.99,384.73,A,", okay",TS3007a
384.09,385.15,D,show us first,TS3007a
384.73,386.9,A,". Yeah , okay",TS3007a
385.15,385.15,D,?,TS3007a
386.9,395.74,A,. Drawing goes with uh this thing . Do not touch your hand on uh this little uh thingy here . That's uh important . So hold it uh like,TS3007a
395.66,395.75,D,You,TS3007a
395.74,396.03,A,this,TS3007a
395.75,396.03,D,g,TS3007a
396.03,396.03,A,.,TS3007a
396.03,397.6,D,you get electrocuted or,TS3007a
398.02,412.81,A,"Yeah , kinda . So , um You must p p uh push a little uh Good . Because And uh wait uh wait a few seconds . It's not uh fully real-time , so uh",TS3007a
412.38,413.19,B,Ach,TS3007a
412.81,413.29,A,watch it,TS3007a
413.19,413.19,B,.,TS3007a
413.29,413.29,A,.,TS3007a
418.83,425.4,A,Oh yeah . Well I'm gonna paint in the red .,TS3007a
426.2,426.74,B,Ooph,TS3007a
426.53,427.38,A,Oh,TS3007a
426.74,426.74,B,.,TS3007a
427.38,439.66,A,". That's the background colour . Well , undo . Um The pen ?",TS3007a
446.07,450.71,A,No . One minute please .,TS3007a
460.69,461.71,A,"Yeah , that's the one .",TS3007a
468.13,470.41,A,"Well , five . Okay .",TS3007a
476.12,477.23,A,My favourite animal huh ?,TS3007a
477.49,480.25,D,It's like Pictionary ?,TS3007a
480.43,481.53,A,"Yeah , you can guess what",TS3007a
481.39,481.74,D,The,TS3007a
481.53,482.17,A,it is,TS3007a
481.74,482.44,D,the one who says,TS3007a
482.17,482.17,A,.,TS3007a
482.44,485.27,D,it first gets a raise .,TS3007a
486.45,488.01,A,May uh paint uh next .,TS3007a
495.03,497.86,D,It's a pork,TS3007a
497.02,498.53,A,"No , it's not an orc",TS3007a
497.86,497.86,D,?,TS3007a
498.53,501.95,A,. You don't see it uh at the ears ?,TS3007a
502.69,504.22,D,"Mm yeah , I have it at home .",TS3007a
506.45,507.46,A,You have an orc at home ?,TS3007a
507.76,508.82,B,Very artistic .,TS3007a
509.47,513.81,A,Thank you . So it's a cat .,TS3007a
514.79,515.41,D,What's it called ?,TS3007a
516.23,517.48,A,Simba,TS3007a
517.2,517.47,D,Ah .,TS3007a
517.48,520.38,A,. 'Cause uh we have a cat at home and he's called Simba . 'Cause,TS3007a
520.27,520.74,B,Okay,TS3007a
520.38,520.93,A,he looks like,TS3007a
520.74,520.74,B,.,TS3007a
520.93,523.37,A,the uh the the lion from The Lion King .,TS3007a
524.62,525.77,D,Miniature,TS3007a
525.38,525.81,A,So we,TS3007a
525.77,526.3,D,size,TS3007a
525.81,526.44,A,uh found it kinda,TS3007a
526.3,526.3,D,?,TS3007a
526.44,528.47,A,cool to uh name it after a lion .,TS3007a
528.57,528.85,D,Okay .,TS3007a
539.81,543.41,A,"He's happy with us , so uh he's smiling .",TS3007a
543.91,546.82,B,Wow . He does have body uh,TS3007a
547.76,549.06,A,"No , only the face . Because",TS3007a
548.78,548.91,B,Huh .,TS3007a
549.06,551.5,A,we have we have twen twenty five minutes,TS3007a
551.48,552.48,D,Okay,TS3007a
551.5,553.33,A,. So we uh,TS3007a
552.48,553.31,D,. We have to speed up .,TS3007a
553.33,553.95,A,Yeah .,TS3007a
555.88,559.96,D,"Remember you use uh different colours , and different pen widths .",TS3007a
560.05,563.12,A,"Yeah . Okay , who wants to go next ?",TS3007a
565.31,565.99,D,I Okay .,TS3007a
566.44,571.29,A,"Yeah ? So choose a colour , choose a pen width and draw a",TS3007a
571.07,573.66,B,You don't have to change the colour and the pen width during,TS3007a
573.22,573.65,D,Save it .,TS3007a
573.66,575.45,B,uh the drawing . Or,TS3007a
575.33,575.54,A,Yeah .,TS3007a
575.67,576.37,D,You have to save it .,TS3007a
576.74,577.7,A,"Save it , okay .",TS3007a
578.11,583.86,D,I've done it . New ? 'Kay .,TS3007a
589.96,592.44,B,You have to draw uh push hard on the pen or uh,TS3007a
592.66,597.18,D,Mm uh Not really . Um,TS3007a
596.26,597.34,A,Kind of firm touch .,TS3007a
598.89,599.41,D,That one .,TS3007a
599.52,600.15,B,Oh . Uh hmm .,TS3007a
609.73,628.04,D,Yeah ? Okay . Open . Which one is it ? Smart board ? Okay,TS3007a
627.27,627.66,B,Okay,TS3007a
627.31,627.58,A,Yeah .,TS3007a
627.66,627.66,B,.,TS3007a
628.04,628.63,D,. And now ?,TS3007a
638.1,650.03,D,"Okay . Okay , thanks . 'Kay , I've speed up . 'Kay , that's fine . Line width .",TS3007a
650.56,652.33,C,"By the way , why was your cat uh red ?",TS3007a
653.03,654.57,A,Because uh my cat is red uh,TS3007a
654.53,654.84,C,Oh,TS3007a
654.57,654.81,A,at,TS3007a
654.57,655.08,B,Oh,TS3007a
654.81,655.79,A,home,TS3007a
654.84,655.55,C,", okay",TS3007a
655.08,655.08,B,.,TS3007a
655.55,655.55,C,.,TS3007a
655.79,657.91,A,". And I have red hair , so uh",TS3007a
656.86,656.97,B,It's,TS3007a
656.9,657.21,C,Oh,TS3007a
656.97,657.37,B,a very,TS3007a
657.21,657.42,C,", yeah",TS3007a
657.37,657.77,B,bloody,TS3007a
657.42,657.87,C,", sure",TS3007a
657.77,658.36,B,cat,TS3007a
657.87,657.87,C,.,TS3007a
657.91,658.79,A,must be red,TS3007a
658.36,658.36,B,.,TS3007a
658.79,658.79,A,.,TS3007a
659.52,660.57,B,It's a frog .,TS3007a
661.37,662.5,C,"No , it's a turtle .",TS3007a
664.5,665.93,B,Uh it's an apple .,TS3007a
667.62,668.43,D,It's not an apple .,TS3007a
669.5,672.49,C,Must be a dog,TS3007a
671.79,673.29,B,A dog,TS3007a
672.49,674.05,C,. Yeah,TS3007a
673.29,673.29,B,?,TS3007a
674.05,674.05,C,.,TS3007a
674.82,685.84,D,Hmm . Colour . Something like this . Smaller .,TS3007a
688.76,691.8,B,"Huh ? Oh , it is a turtle .",TS3007a
692.03,694.37,A,It is a turtle . Why a turtle ? Why ? Tim ?,TS3007a
695.61,699.28,D,Um 'Cause I liked Teenage Mutant Hero Turtles .,TS3007a
700.98,703.01,A,You watched it a lot,TS3007a
702.48,702.78,D,Uh ?,TS3007a
703.01,703.92,A,? You watched it a lot ?,TS3007a
704.36,706.98,B,It's uh inside its shell . You'll be uh finished,TS3007a
706.8,707.06,D,No,TS3007a
706.98,707.35,B,sooner,TS3007a
707.06,707.68,D,", it's uh",TS3007a
707.35,707.35,B,.,TS3007a
708.52,709.49,A,It's a scared turtle .,TS3007a
710.69,719.47,D,No no . It's coming up . Mm . Uh .,TS3007a
722.25,722.71,B,Wow .,TS3007a
732.37,732.72,A,Okay,TS3007a
732.48,732.78,D,Something,TS3007a
732.72,732.99,A,", Tim",TS3007a
732.78,733.31,D,like this,TS3007a
732.99,734.93,A,. Thank you,TS3007a
733.31,735.44,D,". Okay , you know",TS3007a
734.93,734.93,A,.,TS3007a
735.44,736.8,D,Very artistic .,TS3007a
737.16,738.6,A,"Jurgen , you want to go next ?",TS3007a
739.11,741.44,B,Yes . Okay,TS3007a
741.37,741.78,D,Yeah,TS3007a
741.44,741.84,B,. Wha,TS3007a
741.78,741.78,D,?,TS3007a
741.84,742.52,B,Thank you .,TS3007a
745.65,746.06,D,Here you go .,TS3007a
746.26,754.45,B,Yeah . Um How did it work ?,TS3007a
755.44,756.06,A,Format ?,TS3007a
756.66,757.31,B,Performance,TS3007a
757.15,757.37,A,And then,TS3007a
757.31,757.31,B,?,TS3007a
757.37,763.44,A,"you have the the current colour , you can change . So no red or green .",TS3007a
763.56,764.31,B,And a pen ?,TS3007a
764.72,769.81,A,And uh line uh width . I had five . Tim had Uh,TS3007a
769.77,770.48,B,Um,TS3007a
769.81,771.88,A,"Tim , what kinda line width",TS3007a
771.87,772.13,D,Uh,TS3007a
771.88,772.19,A,did you,TS3007a
772.13,772.26,D,the,TS3007a
772.19,772.35,A,have,TS3007a
772.26,772.52,D,big,TS3007a
772.35,772.35,A,?,TS3007a
772.52,774.27,D,lines were like nine .,TS3007a
776.69,777.86,A,Okay . It's a dog .,TS3007a
778.25,780.75,B,"Well , very good . I just",TS3007a
780.43,780.56,C,Uh .,TS3007a
780.75,782.35,B,uh thought I'd pick,TS3007a
782.21,783.07,A,Okay,TS3007a
782.35,783.17,B,the easiest one,TS3007a
783.07,783.38,A,. Why,TS3007a
783.17,783.17,B,.,TS3007a
783.38,784.61,A,a dog ? You have a dog at home,TS3007a
784.53,784.75,B,Well,TS3007a
784.61,784.61,A,?,TS3007a
784.75,786.0,B,", we had a dog",TS3007a
785.76,785.91,D,Uh,TS3007a
785.88,786.11,A,Had,TS3007a
785.91,786.15,D,", it's",TS3007a
786.0,786.15,B,", a",TS3007a
786.11,786.16,A,a,TS3007a
786.15,786.4,B,few,TS3007a
786.15,786.19,D,p,TS3007a
786.16,787.35,A,dog,TS3007a
786.4,787.4,B,years ago,TS3007a
787.35,787.64,A,? Yeah,TS3007a
787.4,787.85,B,. And,TS3007a
787.64,787.64,A,?,TS3007a
787.85,791.98,B,"and it , yeah , when it died we didn't get a new one or something",TS3007a
791.35,791.75,A,Ah .,TS3007a
791.87,791.99,D,It's,TS3007a
791.98,792.31,B,. But,TS3007a
