Start,End,Speaker,Speech,meeting
34.27,64.28,A,"Here we go . Welcome everybody . Um , I'm Abigail Claflin . You can call me Abbie . 'S see . PowerPoint , that's not it . There we go . So this is our kick off meeting . Um and I guess we should all get acquainted . Let's shall we all introduce ourselves ?",ES2011a
65.0,77.37,D,"Hi I'm Chiara , I'm the um Marketing Expert . Um , would you like me to talk about my aims at the moment , or would you like me to just say my name and then we can talk about business",ES2011a
77.04,77.4,A,I think,ES2011a
77.37,77.78,D,later,ES2011a
77.4,77.98,A,we'll get around,ES2011a
77.78,77.78,D,?,ES2011a
77.98,78.99,A,"to that , yeah",ES2011a
78.93,79.03,D,We'll,ES2011a
78.99,79.17,A,. So,ES2011a
79.03,79.25,D,get,ES2011a
79.17,79.28,A,this,ES2011a
79.25,79.47,D,round,ES2011a
79.28,79.51,A,is,ES2011a
79.47,79.53,D,to,ES2011a
79.51,79.75,A,just,ES2011a
79.53,80.51,D,that later,ES2011a
79.75,80.6,A,introductions,ES2011a
80.51,80.65,D,. My,ES2011a
80.6,80.79,A,yeah,ES2011a
80.65,80.86,D,name,ES2011a
80.79,80.79,A,.,ES2011a
80.86,82.89,D,is Chiara and I'm the Marketing Expert .,ES2011a
82.98,89.24,A,"Okay . I forgot to s say I'm the Project Manager but I figured you all knew that already , um so",ES2011a
89.02,89.79,C,I'm Stephanie,ES2011a
89.24,89.24,A,.,ES2011a
89.79,93.1,C,and I am the User Interface Designer .,ES2011a
93.94,95.68,B,I'm Krista and I'm the Industrial Designer .,ES2011a
96.02,164.1,A,"Okay . Um so f here's our agenda for today . Um we're gonna do some tool training , project plan and discuss then close . Um so . So our aim is to produce a remote control that is original , trendy and user friendly . And to do this , we have to um there's certain things we have to consider about functional aspects and conceptual design of the thing . So . We'll get to that . Oh there it is . Right . Functional design , conceptual design and detailed design . So throughout our next couple of meetings we'll we'll be covering these things . Um so we're gonna try out our white board . If we'll all draw our favourite animal , to sum up the characteristics of that animal .",ES2011a
166.81,166.95,C,So,ES2011a
