Start,End,Speaker,Speech,meeting
14.48,17.37,B,How do you wear this thing ?,IS1001a
21.01,22.42,A,Hmm . Mm mm mm .,IS1001a
31.94,33.06,B,Not too many cables and stuff .,IS1001a
63.09,66.99,B,Original .,IS1001a
78.74,127.71,A,"Is recorded ? Okay ? Okay so welcome everyone . So we are here for the kickoff meeting of uh the process of designing a new remote control . So I will first start with a warm welcome opening stuff , then uh we will uh see what will be uh our product and what will be the different step we will have to design it . And uh then we will uh discuss if we have few ideas and we will uh end uh by uh dispatching the different task you will be you will have to fulfil to complete this process . So",IS1001a
127.83,136.45,B,"Uh . Just one thing . Uh , you said twenty-five minutes , but I have something else to do uh , so gotta have another meeting uh soon , so maybe you could hurry up a bit",IS1001a
138.47,138.76,A,sorry,IS1001a
138.51,139.11,B,It's true,IS1001a
138.76,138.76,A,?,IS1001a
139.11,141.87,B,. I have another meeting so if you could uh,IS1001a
142.4,143.53,A,You have another meeting soon ?,IS1001a
143.56,143.88,B,Yeah .,IS1001a
144.61,145.55,A,So you have to be quick .,IS1001a
145.71,147.6,B,"Yeah , for the lawnmower project .",IS1001a
148.29,149.79,A,Okay,IS1001a
149.03,149.31,B,Okay .,IS1001a
149.79,234.13,A,". So the the goal is to have a remote control so to have an advantage over our competitors we have to be original , we have to be trendy and we have to also try to be user-friendly . So uh the design step will be divided in three uh main points . First it will be the functional design . Third is the conceptual design and then is the desired design . So the functional design is to identify the main user needs , the technical function the remote control should fulfil . And then we will move to f conceptual design where we'll specify the different component involved , what kind of user interf interface we want and what are the different uh trend in user interface and stuff like that . And then the desired devi design will consist in uh specifically implementing and detailing the choice we've uh made in the second point . So I will now ask you which is very important for the design of a new remote control for to uh each of us to to draw uh your favourite animal on the white board .",IS1001a
234.57,235.69,B,What an original idea .,IS1001a
238.12,242.28,A,Do you have any idea of which animal you want to show us ?,IS1001a
242.6,243.3,B,Orangutan .,IS1001a
244.08,248.99,A,Okay that's good,IS1001a
248.33,249.03,C,No no,IS1001a
248.99,249.8,A,. n,IS1001a
249.03,249.12,C,n,IS1001a
249.8,250.38,A,n,IS1001a
250.06,251.85,B,Can I give you the,IS1001a
251.81,251.92,A,You,IS1001a
251.85,251.97,B,no,IS1001a
251.92,252.3,A,should,IS1001a
251.97,258.97,B,? But I don't have to say anything . When I'm drawing the orangutan,IS1001a
258.76,258.99,A,If you,IS1001a
258.97,258.97,B,.,IS1001a
258.99,266.99,A,want to react uh about this wonderful drawing uh I'll let you uh comment .,IS1001a
270.06,271.89,B,It's an abstract drawing of an orangutan .,IS1001a
272.05,273.73,A,Okay it's an abstract drawing,IS1001a
273.71,274.12,B,Yes,IS1001a
273.73,273.73,A,.,IS1001a
274.12,274.12,B,.,IS1001a
277.41,280.99,A,I think it's nice and original .,IS1001a
281.03,282.32,C,You should write y the name,IS1001a
282.28,282.51,B,I don't,IS1001a
282.32,283.77,C,I think,IS1001a
282.51,283.86,B,have a red,IS1001a
283.77,283.77,C,.,IS1001a
283.86,287.8,B,"colour . Usually orangutans have red hair so this is a very important but I don't have red pen , so",IS1001a
288.12,288.49,A,Okay .,IS1001a
288.83,289.31,B,Yes .,IS1001a
289.68,293.22,A,You want to draw something Christine ?,IS1001a
300.26,314.3,D,Okay uh sorry . You have to imagine a little bit um . This,IS1001a
318.16,324.01,A,Of course your animal is recorded so it's not lost,IS1001a
322.27,323.05,B,Yes . I know .,IS1001a
323.84,324.31,D,Sorry,IS1001a
324.01,324.01,A,.,IS1001a
324.31,329.2,D,too uh .,IS1001a
343.85,344.07,A,Is,IS1001a
343.95,344.59,B,Wha,IS1001a
344.07,344.7,A,this uh,IS1001a
344.59,344.82,B,what,IS1001a
344.59,349.18,D,Is it beautiful,IS1001a
344.82,349.27,B,is this strange beast ? Is it a,IS1001a
349.18,349.18,D,?,IS1001a
349.27,349.8,B,monster ?,IS1001a
351.0,353.56,D,Do you know ? It's a cat,IS1001a
352.77,353.33,B,It's a cat ?,IS1001a
353.56,354.68,D,. Isn't it,IS1001a
354.34,354.8,B,I thought these,IS1001a
354.68,354.68,D,?,IS1001a
354.8,355.79,B,things did not exist .,IS1001a
356.37,357.29,D,Yes,IS1001a
356.61,359.26,C,Me,IS1001a
357.29,359.86,D,yes is it like that . Is,IS1001a
359.26,359.59,C,Ah,IS1001a
359.3,360.72,B,Ah,IS1001a
359.59,360.83,C,yeah,IS1001a
359.86,361.93,D,it better,IS1001a
360.31,361.08,A,Ah okay,IS1001a
360.72,361.29,B,yeah,IS1001a
360.83,361.22,C,. Yeah,IS1001a
361.08,361.33,A,it's,IS1001a
361.22,361.22,C,.,IS1001a
361.33,362.54,A,pretty,IS1001a
361.93,362.92,D,? Okay,IS1001a
362.54,362.54,A,.,IS1001a
362.92,365.95,D,. It's my cat,IS1001a
364.55,367.16,A,Okay it's your cat,IS1001a
365.81,366.0,B,Does,IS1001a
365.95,367.49,D,. Yeah,IS1001a
366.0,366.53,B,have a name ?,IS1001a
367.16,367.16,A,.,IS1001a
367.49,368.95,D,. The name is Caramel .,IS1001a
369.43,370.04,B,Caramel,IS1001a
369.91,372.34,C,Caramel,IS1001a
370.04,370.38,B,. Ah-ha,IS1001a
370.18,370.9,D,Yeah,IS1001a
370.38,370.38,B,.,IS1001a
370.9,370.9,D,.,IS1001a
370.93,372.73,A,Okay . Olivier,IS1001a
372.34,373.28,C,. And you,IS1001a
372.73,375.11,A,", do you want to",IS1001a
373.28,377.24,C,I think I'm too short for the cables .,IS1001a
377.85,381.45,A,"Okay I go , but next time you'll do something I'm sure .",IS1001a
383.55,384.95,B,Next time I concentrate .,IS1001a
388.94,405.86,A,I'm a bit short on cable . Okay . So what could I draw ? Maybe I can draw like a very simplified cow . I don't know if it looks like a cow,IS1001a
406.27,407.53,B,He looks like a bong .,IS1001a
408.37,410.1,A,Like a what,IS1001a
409.49,411.32,B,Okay . Sorry,IS1001a
410.1,410.1,A,?,IS1001a
411.32,411.58,B,. No .,IS1001a
412.5,413.34,C,Quite squarey .,IS1001a
414.52,415.07,B,Scary ?,IS1001a
415.57,417.55,C,He also,IS1001a
416.15,418.03,A,I,IS1001a
417.55,417.55,C,.,IS1001a
418.03,423.47,A,dunno it it looks more like a donkey in fact I would say,IS1001a
422.78,423.51,C,Mm,IS1001a
422.79,423.58,B,I I think we will,IS1001a
423.47,423.82,A,. Okay,IS1001a
423.51,423.51,C,.,IS1001a
423.58,424.04,B,be finished,IS1001a
423.82,424.89,A,so,IS1001a
424.04,424.77,B,this uh,IS1001a
424.89,428.15,A,I hope that it helps you uh in the process of designing,IS1001a
427.89,428.25,B,Is it,IS1001a
428.15,428.31,A,a,IS1001a
428.25,428.47,B,for,IS1001a
428.31,428.59,A,remote,IS1001a
428.47,429.68,B,uh,IS1001a
428.59,428.93,A,control .,IS1001a
429.68,433.84,B,"for putting a for logos , no . That's",IS1001a
433.92,460.72,A,Okay . Let's move on . So Here the uh financial objective of our project . That is to say to to have a production cost lower than twelve point five Euros and have a selling price of twice that price t in order to target a profe profit of uh fifty uh million Euros .,IS1001a
460.98,463.01,B,I is there a matter for a new remote control ?,IS1001a
465.63,470.99,A,"Yeah if it's trendy , original I d fulfil",IS1001a
470.6,471.47,B,Is it uh,IS1001a
470.99,471.5,A,the user,IS1001a
471.47,471.62,B,a,IS1001a
471.5,471.81,A,needs,IS1001a
471.62,472.02,B,single,IS1001a
471.81,471.81,A,.,IS1001a
472.02,474.99,B,device remote control or is it a multi-device remote control ?,IS1001a
475.01,476.74,A,We have to discuss that point,IS1001a
476.24,476.95,B,Ah this is not,IS1001a
476.74,477.8,A,. On,IS1001a
476.95,477.66,B,defined at all ?,IS1001a
477.8,480.43,A,yeah you you can suggest points like,IS1001a
480.4,481.02,B,Ah,IS1001a
480.43,481.41,A,this . So,IS1001a
481.02,481.44,B,", okay",IS1001a
481.41,481.72,A,what,IS1001a
481.44,481.44,B,.,IS1001a
481.72,496.86,A,what so we have to decide for example if it can control one device or multiple . So what's what are your ideas about that ? Maybe I can have the your opinion,IS1001a
496.64,496.87,B,Well uh,IS1001a
496.86,497.19,A,from,IS1001a
496.87,497.55,B,do we sell,IS1001a
497.19,497.95,A,the marketing,IS1001a
497.55,498.23,B,other stuff,IS1001a
497.95,498.22,A,side ?,IS1001a
498.23,508.09,B,"? Uh if if we bundle the remote control with something uh to sell then it could be a single device , otherwise it could be programmable one otherwise who would buy a remote control from us .",IS1001a
509.22,515.01,A,"Okay , so if it selled uh by its own i it it would rather be for multiple device .",IS1001a
515.48,515.79,B,Yeah .,IS1001a
516.84,517.45,A,Do you agree ?,IS1001a
518.07,518.43,C,Mm-hmm .,IS1001a
518.9,538.87,A,Yeah . So maybe it should be for multiple devices . And uh do you have any ideas um of uh design ideas or any uh uh technical requirement we we should uh fulfil ?,IS1001a
540.69,543.1,C,I think we shouldn't have too many b for,IS1001a
543.03,543.92,B,No,IS1001a
543.1,543.93,C,my part,IS1001a
543.92,544.02,B,", I",IS1001a
543.93,544.04,C,. I,IS1001a
544.02,544.32,B,couldn,IS1001a
544.04,544.35,C,think,IS1001a
544.32,546.82,B,I cannot fi think of any requirements right now .,IS1001a
547.68,550.41,C,If we don't have so many buttons could be nice,IS1001a
550.39,550.69,A,Few,IS1001a
550.41,550.41,C,.,IS1001a
550.69,559.29,A,buttons . Okay . And do you have it also to be to be lighted in order to be used in the dark ? Might be a good idea .,IS1001a
560.66,560.94,C,Yeah .,IS1001a
565.18,575.67,A,"Okay . And do you have any um any uh idea of the trend the trend in domain , what it shouldn't it should look like , or things like that ?",IS1001a
577.74,578.54,C,Something which,IS1001a
578.37,578.58,B,Mm,IS1001a
578.54,578.72,C,is,IS1001a
578.58,578.58,B,.,IS1001a
578.72,582.35,C,not squarey maybe uh,IS1001a
582.15,582.4,A,With,IS1001a
582.35,582.56,C,", not",IS1001a
582.4,583.22,A,rou,IS1001a
582.56,583.13,C,a box .,IS1001a
583.22,585.93,A,okay . Like for okay,IS1001a
585.59,585.94,B,Something,IS1001a
585.93,585.93,A,.,IS1001a
585.94,587.42,B,"like that , least fits in your hand .",IS1001a
587.92,588.14,C,Yeah,IS1001a
587.99,588.48,A,Okay,IS1001a
588.14,588.14,C,.,IS1001a
588.48,588.48,A,.,IS1001a
588.5,590.77,B,Yeah . The basic requirement,IS1001a
590.53,592.04,A,So,IS1001a
590.77,590.77,B,.,IS1001a
592.04,593.39,A,". Fit in your hand , yeah .",IS1001a
596.04,596.63,B,Only a buck .,IS1001a
597.43,607.57,A,"And also it have , i it may be it may be important for the remote control to be uh To , to resist to various shocks",IS1001a
607.55,607.91,C,Mm-hmm,IS1001a
607.57,608.16,A,that can,IS1001a
607.91,607.91,C,.,IS1001a
608.16,609.05,A,happen,IS1001a
608.82,609.69,B,Waterproof,IS1001a
609.05,610.5,A,if it fall,IS1001a
609.69,609.69,B,.,IS1001a
610.5,613.13,A,. Water-proof as well,IS1001a
