Start,End,Speaker,Speech,meeting
2.13,13.18,B,"Okay , well I think we're ready to begin . Right , my name's Adam Duguid , we're here because of real reaction , um , we have in the group",ES2003a
13.24,18.34,C,"Oh , Ebenezer Ademesoye . Would you like me to spell that ? S",ES2003a
18.43,20.56,B,"Um , yeah , go for it mate .",ES2003a
20.58,21.52,C,"Um , N_E_Z_",ES2003a
21.97,24.41,B,N_ E_ Z_,ES2003a
23.09,23.7,C,E_R_ .,ES2003a
24.41,26.16,B,. Ebenezer . And your role is ?,ES2003a
26.3,28.26,C,I'm the Marketing Expert .,ES2003a
28.5,34.18,B,"You're the Marketing Expert , okay . Next we have ?",ES2003a
34.34,36.3,D,Tarik Rahman . T_A_R_I_K_ .,ES2003a
36.52,39.75,B,T_ R_ I_ K_ . And your role in this is ?,ES2003a
39.84,40.86,D,Industrial Designer .,ES2003a
41.01,41.95,B,Industrial Designer .,ES2003a
47.69,49.09,B,"And , lastly we have ?",ES2003a
49.38,50.77,A,"Uh , Dave Cochrane .",ES2003a
53.02,54.55,B,And you're going to be the User Interface,ES2003a
54.24,54.59,A,User,ES2003a
54.55,54.65,B,", is",ES2003a
54.59,54.94,A,Interface,ES2003a
54.65,55.07,B,it,ES2003a
54.94,55.31,A,Defin,ES2003a
55.07,55.62,B,? Designer,ES2003a
55.31,55.69,A,Designer,ES2003a
55.62,57.21,B,. Okay,ES2003a
55.69,56.06,A,", yes .",ES2003a
57.21,100.18,B,". Right . This is the agenda for today's meeting . As you can see , w opening , acquaintance , tool training , project plan discussion , and closing . Um , we already got n through opening , and partially through acquaintance . So , the reason we're here , we're gonna design a new remote control , as you probably all know . The very broad overview is original , trendy , and user-friendly . Course , we'll have to go into a bit more um detail than that , but uh personally I think that the original is gonna be a very key aspect to this design . Um , there's a lot of remote controls out there anyway , so we're gonna need something that's really gonna set it apart .",ES2003a
105.69,143.48,B,"This is how today seems to be going to work . We're gonna have the three kay phases , as you've probably already been told , the functional , architectural , and the detailed design . Um First one's gonna be covering the user requirement spec , technical functions , working design . Second seems to be conceptual components , properties , materials , and the last one is a detailed analysis of our design so far . Of course , you've all got the similar emails , I believe , right . What can I say ? Ebenezer , you wanna have a you wanna draw your favourite animal ?",ES2003a
143.48,162.66,C,"Sure . Whiteboard . 'Kay . S okay . I will make this quick , since we don't have much time . Um .",ES2003a
212.3,241.71,C,"'Kay , so it's not the best picture in the world . Here we have an elephant . First point , begins with an E_ , same like Ebenezer . Also , elephants have a very good memory , much like myself , and I can't remember back when I used to live back in Nigeria , but I think I used to have a pet elephant . So elephants are big , strong and gentle , and they have great memories , and they begin with the letter E_ , just like Ebenezer .",ES2003a
243.68,244.76,B,Brilliantly done,ES2003a
244.72,244.92,C,Thank,ES2003a
244.76,244.98,B,. Thank,ES2003a
244.92,245.55,C,you,ES2003a
244.98,247.45,B,you,ES2003a
245.55,245.55,C,.,ES2003a
247.45,252.65,B,". Tarik , would you like to have a shot at a bit of artistry ?",ES2003a
255.136,255.136,D,.,ES2003a
255.89,256.69,C,Oh,ES2003a
256.21,256.72,B,"Oh , um",ES2003a
256.69,257.75,C,. Oh,ES2003a
256.72,256.84,B,", you",ES2003a
256.77,256.85,D,Do,ES2003a
256.84,256.98,B,can,ES2003a
256.85,257.15,D,we take,ES2003a
256.98,257.2,B,clip,ES2003a
257.15,257.26,D,them,ES2003a
257.2,257.32,B,them,ES2003a
257.26,258.29,D,off,ES2003a
257.32,257.93,B,to your belt,ES2003a
257.75,257.96,C,oh I,ES2003a
257.93,257.93,B,.,ES2003a
257.96,258.65,C,think you,ES2003a
258.29,258.68,D,? Oh right,ES2003a
258.65,259.03,C,ga,ES2003a
258.68,258.96,D,", okay .",ES2003a
259.01,260.26,B,You should also l um,ES2003a
260.02,261.25,C,The,ES2003a
260.26,261.31,B,have your the,ES2003a
261.25,261.51,C,little,ES2003a
261.31,262.62,B,lapel mic on as well .,ES2003a
263.78,264.31,D,Ah-ha,ES2003a
263.84,264.25,C,The the,ES2003a
264.31,264.31,D,.,ES2003a
266.0,271.26,C,"Oh that's good , we can clip them on . Okay . Yeah , there was this microphone as well that you",ES2003a
273.26,274.03,D,Now where do I put the,ES2003a
274.37,276.04,C,Just um somewhere,ES2003a
284.51,291.32,B,"Yep , the , it's just across there , that's it . Yep .",ES2003a
299.95,301.08,D,Is this supposed to be clipped as well ?,ES2003a
301.31,301.69,C,I think so,ES2003a
301.67,301.96,B,Yeah,ES2003a
301.69,301.69,C,.,ES2003a
301.96,303.25,B,. It'll follow you if you,ES2003a
303.94,305.76,C,Yeah . There you go .,ES2003a
308.26,312.85,B,"You can probably just stick it in your pocket for now , I wouldn't worry too much . Should have good range .",ES2003a
317.08,318.81,D,"Uh , destroying your elephant here .",ES2003a
393.91,428.15,D,"Uh , here we have a tiger . Uh I've always loved tigers . They're just they're big , they're biggest cats , uh I did a project on cats in the wild when I was a kid and uh it was my favourite cat , just 'cause it was looks the best , the stripes , orange . My dad used to talk about he's from Bangladesh so he used to tell me all about them when he was when I was a kid . And uh they're just the most feared of of uh animals in the wild . So uh that's why I like them . Didn't say an anything about me really but",ES2003a
428.23,433.99,B,"Excellent , thank you very much . Dave , if you'd like to uh have a dash .",ES2003a
439.24,439.79,A,Um,ES2003a
561.23,597.92,A,"Um , the monkey , um . The one f uh in fact this is a somewhat oblique reference in fact to uh well my I have a three uh three y year old daughter who h who who who is affectionately known as Miss Monkey . Um , monkeys have attitude . Which I think is a good thing . And I mean fr and from uh from the point of view of sort of the study of human evolution they and other primates are terribly interesting . Um , so I like monkeys . And and th th th th thi thi this one seems to have perhaps more attitude than most .",ES2003a
606.19,606.62,B,Cheers .,ES2003a
656.53,674.43,B,"Hardly what I'd call the best drawing in the world but it'll do for now . Also not quite as feared as your average tiger , but uh cats are one of my favourite animals , they're very independent , they're snotty as hell at the best of times , and uh , what can you say , you got to love those qualities in an animal .",ES2003a
680.46,702.35,B,"Right . I think we've all managed to master the whiteboard there by looks of it , so , on to it . Project finance . As you can see , twelve point five Euros per unit . That's not a terrible lot as far as I'm aware , and we're hoping to sell them for twenty five . If we're aiming for fifty million Euros we're gonna have to be selling an awful lot of them .",ES2003a
705.6,710.55,C,"Oh , that was profiting , that was an amount , so that's the amount made",ES2003a
710.0,711.12,B,Yep,ES2003a
710.55,710.77,C,", okay .",ES2003a
711.12,717.62,B,". Well , fifty million , and if you're making twelve point five Euros on each one , then",ES2003a
717.09,717.26,C,Yeah .,ES2003a
717.62,735.08,B,", awful lot need to be sold . Okay . Now we better actually just get on with the uh the meat of the project . So I'm gonna guess that we've all used remote controls . Any ideas of where you think a new remote control could go into this market ?",ES2003a
736.97,790.71,A,"Well , one thing I'm aware of is , th there uh um at the sort of v very high price end of the market there's there's a em emerging market for sort of touch screen L_C_D_ remotes that can be uh programmed in m much more sophisticated ways than sort of conventional models , so you get the sort of you get um you you can redesign the interface to your own needs , you can programme in macros , and you get a much greater degree um um I mean you get in these sort of three in one , five in one , whatevers , but you can get integration between the different uh the the the diff the different things that it's designed to control , to a much greater extent , and you can have one uh you know one macro to turn the uh you know turn the T_V_ to the right channel , get the uh re uh rewind the tape in the V_C_R_ and get it to play once it's rewound , for instance",ES2003a
790.07,790.66,B,Okay .,ES2003a
790.71,811.36,A,. Um b it occurs to me there might be a niche for uh for a remote that aimed towards some of that sort of functionality but using a just conventional push button design . And therefore putting it into a um well much lower price bracket .,ES2003a
812.69,819.38,B,"Okay , yeah , tha that's true , with the price range we're looking at , going for a touch screen would probably be possibly",ES2003a
819.18,819.58,A,Absolutely,ES2003a
819.38,819.61,B,out of,ES2003a
819.58,820.42,A,prohibitive,ES2003a
819.61,821.2,B,our yeah,ES2003a
820.42,821.06,A,", yeah",ES2003a
820.69,820.86,C,Oh .,ES2003a
821.06,821.06,A,.,ES2003a
821.2,825.7,B,. But you think uh again something to control multiple units in uh a simple fashion .,ES2003a
825.96,844.61,A,"Yeah , I mean I wouldn't like to say you g I mean you get ones that you can switch between multiple units , but something that could um operate between multiple units in a more integrated fashion . Some and ideally something into which it would have some at least limited facility for um running macros .",ES2003a
845.65,853.75,B,"Would the the idea something along the lines of , one on button would turn on say the video recorder , the T_V_ , maybe the sound system as well , all in one go , is that",ES2003a
853.68,853.94,A,For,ES2003a
853.75,854.0,B,kind,ES2003a
853.94,855.26,A,instance,ES2003a
854.0,854.29,B,of,ES2003a
855.26,869.67,A,", um let's say oh oh um , or um you know you pr uh you press uh say the play button for the D_V_D_ player and it turns the T_V_ on and onto the right channel as well , um",ES2003a
870.89,871.78,B,"Okay , that",ES2003a
871.65,871.94,C,'Kay,ES2003a
871.78,879.72,B,sounds like a a good strong idea . Um Any takes on this,ES2003a
879.52,879.99,C,Well,ES2003a
879.72,879.72,B,?,ES2003a
879.99,894.52,C,"um I've noticed that uh gaming c is becoming quite popular with television , um when I was younger we used to e play games using our cable , using the cable subscribed the cable providers",ES2003a
894.13,894.44,A,Mm-hmm .,ES2003a
