Start,End,Speaker,Speech,meeting
45.41,45.71,D,Okay .,IB4003.
48.68,49.53,C,And don't forget the,IB4003.
50.32,50.51,D,Oh yeah .,IB4003.
54.77,173.59,A,"Um , so hi everyone . Thanks for coming to this meeting . Um well as you all know the topic of this morning's meeting is uh the fact that we're moving and we are going to get more space . So that's a very good piece of news . Uh but we also have to find out how we use this space . So um if you want , I'll just give a brief overview of what's happening and then we can uh talk about , well , arranging these new uh the new office space . So um in case you haven't seen the the documents uh let me just uh show you very briefly the the configuration of the the space . So um well , there is nothing much to say . Well you know how many of us are are present and you know that we are um a bit tight actually in our present location . Uh that's why actually the university finally um allocated us this uh this part of uh the Unimail building . So it's at the sixth floor . And it's uh sort of contiguous rooms as you you can all see from uh from here . Um so the the the one P_ , two P_ , three P_ means the the number of persons . As you can see we have several corridor um with a number of uh of uh of rooms , of one person rooms , two person room and and three person rooms . Um actually I think Agnes did this nice drawing so she even put the the view , so we have the old town on one side , and the mountains on the other two sides . Uh we have some bathrooms for us . Uh and a courtyard which actually means a sort of uh shaft , because uh the court is uh down at uh the first floor",IB4003.
172.96,173.72,D,"Andre , just , yeah",IB4003.
173.59,173.59,A,.,IB4003.
173.72,187.53,D,", just a a clarification question , are they number of people per room indicated strict , or can we play around with ? I mean if there are two people , is it really that you can't put three or uh two and a half or uh how how was it",IB4003.
187.49,188.02,A,Well,IB4003.
187.53,188.45,D,calculated,IB4003.
188.02,188.57,A,", it's a bit",IB4003.
188.45,188.45,D,?,IB4003.
188.57,195.4,A,"difficult to say , because um in fact we have some constraints in terms of furniture . Uh they are here",IB4003.
194.84,195.09,D,'Kay .,IB4003.
195.4,227.5,A,". So um well , your your person Your your question actually is answered maybe by the third item . So each person should get um , well , it's a sort of desk , it's made of two pieces and it looks like a corner . With , of course , a chair . Uh a filing cabinet that goes under the desk uh and , well , we can put hanging shelves over the the desks . So I'm not really sure it's possible to get three um three desks in a two person office . But um we could",IB4003.
227.38,227.58,D,Mm-hmm,IB4003.
227.5,228.41,A,try,IB4003.
227.58,227.58,D,.,IB4003.
228.41,239.45,A,". What's What should be said here , I don't know if , well , you I I will maybe distribute now documents if you don't have them . Maybe it's easier . Do you need something , Martin",IB4003.
239.3,239.71,D,I have,IB4003.
239.45,240.46,A,? Um,IB4003.
239.71,240.21,D,everything .,IB4003.
240.46,241.28,A,", I can keep this for",IB4003.
241.19,241.79,D,Okay,IB4003.
241.28,242.28,A,you,IB4003.
241.79,241.88,D,", so",IB4003.
242.28,243.24,A,. Uh so it's,IB4003.
243.01,243.25,C,I have,IB4003.
243.24,243.52,A,it's,IB4003.
243.25,243.58,C,a copy,IB4003.
243.52,243.86,A,Yeah,IB4003.
243.58,244.43,C,. Yeah,IB4003.
243.86,244.57,A,", you have a copy",IB4003.
244.43,244.43,C,.,IB4003.
244.57,248.02,A,", Susan . You too David , I think",IB4003.
246.63,246.86,B,Mm-hmm .,IB4003.
248.02,267.8,A,". So in fact there are more places than people , so we won't be that constrained . Uh as you know some of us and some of you here actually , Martin and David are part-time . So it it's for the moment quite comfortable . Normally we should even get an extra uh an extra place for , you know , temporary people coming to work on",IB4003.
267.78,267.81,D,Are,IB4003.
267.8,268.08,A,uh,IB4003.
267.81,268.1,D,you sure,IB4003.
268.08,268.31,A,on,IB4003.
268.1,268.38,D,of that,IB4003.
268.31,269.6,A,projects,IB4003.
268.38,268.38,D,?,IB4003.
269.6,277.14,A,". Uh yeah , I uh yeah , I counted so we have um fifteen pers physical persons",IB4003.
276.66,276.83,D,Mm-hmm .,IB4003.
277.14,282.2,A,"and about uh sixteen , I think , uh persons oh , actually",IB4003.
281.97,282.08,C,Two,IB4003.
282.2,284.44,A,", eighteen persons in the offices",IB4003.
283.99,284.52,C,Six seven eight,IB4003.
284.44,284.44,A,.,IB4003.
284.48,284.68,D,Yeah,IB4003.
284.52,284.96,C,nine,IB4003.
284.68,285.21,D,", but counting",IB4003.
284.96,285.23,C,ten,IB4003.
285.21,285.32,D,the,IB4003.
285.23,285.5,C,eleven,IB4003.
285.32,285.6,D,rea,IB4003.
285.5,285.67,C,twelve,IB4003.
285.6,285.81,D,the,IB4003.
285.67,285.87,C,thirteen,IB4003.
285.81,285.94,D,the,IB4003.
285.87,286.85,C,fourteen,IB4003.
285.94,286.41,D,reading room .,IB4003.
286.85,287.12,C,fifteen,IB4003.
286.98,287.48,A,Exactly,IB4003.
287.12,287.55,C,sixteen,IB4003.
287.48,287.55,A,", it",IB4003.
287.55,287.83,C,seventeen,IB4003.
287.55,287.95,A,so one,IB4003.
287.83,287.95,C,eighteen .,IB4003.
287.95,297.81,A,"of the issues uh here , it's probably not on the slides , is that we would like to have uh , unlike what had until now , a lounge or reading room",IB4003.
297.33,297.55,D,Mm-hmm .,IB4003.
297.81,301.15,A,uh in one of the the offices . So in one of the rooms .,IB4003.
