Start,End,Speaker,Speech,meeting
32.76,34.73,B,Okay .,IN1009.
35.46,35.97,C,Okay,IN1009.
35.67,36.12,D,So b,IN1009.
35.97,35.97,C,.,IN1009.
36.12,38.58,D,maybe I'll go back to your questions,IN1009.
38.04,38.53,C,Yes,IN1009.
38.34,38.59,B,Mm-hmm,IN1009.
38.53,38.53,C,.,IN1009.
38.58,39.15,D,. Um,IN1009.
38.59,38.59,B,.,IN1009.
40.6,44.22,C,So you were talking about the two first question,IN1009.
42.8,43.08,D,Yeah .,IN1009.
44.22,45.12,C,? Okay . And,IN1009.
44.87,45.19,D,Um,IN1009.
45.12,48.74,C,a little bit about same people moving,IN1009.
47.98,48.3,D,Yeah .,IN1009.
48.74,49.57,C,", with the clustering .",IN1009.
50.26,55.08,D,And this also um allows you to separate people .,IN1009.
55.96,56.37,C,Uh-huh .,IN1009.
57.57,91.7,D,"Um and the questions I did not talk about was uh going from location to uh identity of the person . Um That is quite different , you you need to use a signal you have separated and uh do the type of analysis I mentioned . Um from the spectrum you can transform the the magnitude spectrum and um um build model of the person .",IN1009.
93.46,93.67,A,Mm-hmm,IN1009.
93.65,94.02,D,Um,IN1009.
93.67,93.67,A,.,IN1009.
94.09,94.66,B,Or actually,IN1009.
94.42,94.82,C,So this,IN1009.
94.66,94.99,B,look at,IN1009.
94.82,95.11,C,one,IN1009.
94.99,97.06,B,the pitch,IN1009.
95.11,95.11,C,.,IN1009.
96.04,98.1,D,"Yeah , pitch at least",IN1009.
97.06,98.31,B,", no ? Don't ask",IN1009.
98.1,98.33,D,. But,IN1009.
98.31,98.4,B,me,IN1009.
98.33,98.52,D,pitch,IN1009.
98.4,98.58,B,how,IN1009.
98.52,98.69,D,is,IN1009.
98.58,100.73,B,it's done I,IN1009.
100.55,100.77,D,Pitch,IN1009.
100.73,100.84,B,I,IN1009.
100.77,101.65,D,isn't,IN1009.
100.84,102.15,B,know the theory,IN1009.
101.65,103.14,D,is not enough,IN1009.
102.15,103.29,B,", so",IN1009.
103.14,103.77,D,sometimes,IN1009.
103.29,103.74,B,", yeah",IN1009.
103.42,103.82,A,Actually,IN1009.
103.74,103.74,B,.,IN1009.
103.77,103.77,D,.,IN1009.
103.82,105.92,A,uh you can t perhaps,IN1009.
105.82,106.05,B,Isn't,IN1009.
105.92,106.3,A,just,IN1009.
106.05,106.35,B,it the,IN1009.
106.3,108.0,A,uh,IN1009.
106.35,108.17,B,pitch and the frequency ? The base,IN1009.
108.0,108.44,A,just,IN1009.
108.17,109.97,B,frequency,IN1009.
109.54,109.98,D,I it's,IN1009.
109.97,110.2,B,of,IN1009.
109.98,110.58,D,a frequency,IN1009.
110.2,111.24,B,the,IN1009.
110.58,115.89,D,", yeah , yeah . It's a frequency of your vibration here . Uh",IN1009.
115.42,118.52,A,Th there is one frequency that is the base from,IN1009.
118.34,119.12,D,Yeah,IN1009.
118.52,119.03,A,for uh,IN1009.
119.12,122.62,D,". And then it's transformed through the mouth , that's the usual model .",IN1009.
123.01,123.18,B,And,IN1009.
123.06,123.38,A,Okay,IN1009.
123.18,123.4,B,if you,IN1009.
123.38,123.38,A,.,IN1009.
123.4,128.2,B,"have both you can um well , you can compare this to to one stored and so get out uh",IN1009.
128.14,129.8,A,Both,IN1009.
128.2,130.0,B,which person it is . Pardon,IN1009.
129.8,130.11,A,. Mm the,IN1009.
130.0,130.0,B,?,IN1009.
130.11,131.85,A,pitch and uh,IN1009.
131.42,131.63,C,What ?,IN1009.
131.85,132.33,A,and the freque,IN1009.
133.08,137.03,B,"And uh well , the things that make the sou",IN1009.
136.61,137.24,A,Okay,IN1009.
136.63,136.96,D,Yeah .,IN1009.
137.03,137.55,B,the voice,IN1009.
137.24,137.67,A,", s and",IN1009.
137.55,137.55,B,.,IN1009.
137.67,140.02,A,you can measure measure that ? Or,IN1009.
139.7,140.36,D,I,IN1009.
139.99,140.23,B,Yeah .,IN1009.
140.36,152.68,D,"yeah , um it's not necessarily done explicitly , but it's equivalent to that , yeah . So again , F_F_T_ is useful to do this type of analysis",IN1009.
152.63,152.81,C,I'm,IN1009.
152.68,153.4,D,. Um,IN1009.
152.81,158.0,C,"sorry , I didn't really get the point of comparing the pitch the pitch is the is the frequency that",IN1009.
157.97,158.37,D,Yeah,IN1009.
158.0,159.72,C,is,IN1009.
158.37,160.48,D,", but it's quite personal",IN1009.
159.72,161.06,C,okay,IN1009.
160.48,161.09,D,. Uh,IN1009.
161.06,164.81,C,. And the way you transform it uh v by the mouth,IN1009.
163.99,164.23,D,Yeah .,IN1009.
164.81,165.6,C,? You were comparing,IN1009.
165.32,165.71,B,And,IN1009.
165.6,165.86,C,what,IN1009.
165.71,166.18,B,and,IN1009.
165.86,166.22,C,with what,IN1009.
166.18,167.38,B,the,IN1009.
166.22,166.22,C,?,IN1009.
167.38,169.81,B,"the holes in your head , everything , the the nose",IN1009.
169.56,169.92,C,Uh-huh,IN1009.
169.81,169.94,B,and,IN1009.
169.92,170.3,C,", okay",IN1009.
169.94,170.76,B,so on,IN1009.
170.3,170.65,C,", okay",IN1009.
170.45,170.63,D,Yeah .,IN1009.
170.65,170.65,C,.,IN1009.
170.76,172.68,B,", and that's that's really uh",IN1009.
172.33,172.85,C,So,IN1009.
172.68,173.1,B,unique,IN1009.
172.85,172.93,C,uh,IN1009.
173.1,175.5,B,for ev well almost unique for every person,IN1009.
175.13,175.81,C,And you were,IN1009.
175.5,175.81,B,", so .",IN1009.
175.81,177.95,C,talking about comparing what with what ?,IN1009.
178.1,184.47,B,"Well once you get this information , your frequency and uh your vocal contract",IN1009.
183.89,184.53,D,Yeah,IN1009.
184.47,184.66,B,or,IN1009.
184.53,184.82,D,", yeah",IN1009.
184.66,184.92,B,how it's,IN1009.
184.82,184.82,D,.,IN1009.
184.92,186.13,B,"called , uh",IN1009.
185.94,186.16,C,Okay,IN1009.
186.13,186.34,B,y,IN1009.
186.16,186.16,C,.,IN1009.
186.34,189.69,B,you can use this information to compare to to,IN1009.
189.56,189.69,C,But,IN1009.
189.69,189.83,B,to,IN1009.
189.69,190.01,C,you want,IN1009.
189.83,190.42,B,the frames,IN1009.
190.01,191.12,C,to have the information,IN1009.
190.42,190.61,B,here .,IN1009.
