Start,End,Speaker,Speech,meeting
71.42,77.13,A,"Right , so start of the first meeting",ES2014a
76.13,76.4,D,Mm-hmm .,ES2014a
77.13,92.6,A,". Uh . Right , so agenda of the first meeting . Where we uh We have twenty five minutes for this meeting",ES2014a
91.88,92.33,B,Okay .,ES2014a
92.6,103.48,A,. We uh are to get acquainted . So does everyone want to say who they are ? that seem,ES2014a
102.98,103.47,D,Yeah .,ES2014a
103.48,104.24,A,sensible ?,ES2014a
104.86,106.78,D,I'm Robin . I'm the Marketing Manager .,ES2014a
107.64,110.13,C,I'm Louisa . I'm the User Interface Designer .,ES2014a
110.4,112.59,B,I'm Nick . I am the Industrial Designer .,ES2014a
113.32,136.22,A,"And I'm Alastair and I'm the project leader . Alright okay , so tool training . Um . Project plan . So does anyone have any uh thoughts as to the tool training that uh is required ?",ES2014a
136.52,137.38,B,Tool training,ES2014a
137.09,137.54,C,I'm not,ES2014a
137.38,137.38,B,.,ES2014a
137.54,140.02,C,exactly sure what you mean by tool training .,ES2014a
140.43,147.62,A,"Neither am I . Oh I see , so we shouldn't really be",ES2014a
156.88,193.62,A,"Oh right okay , so . So we have the project team , which is to um basically to come up with a new r remote control device . Uh we have uh the starting base was the original which has been in existence now for a period of time . And uh our idea is to uh to make the new remote control device uh more user friendly than the previous one , and to to be trendier , to be with it , and therefore to uh",ES2014a
192.77,193.14,B,Yeah .,ES2014a
193.62,223.95,A,"to get a bigger market share and bigger audience . So um method of doing this is uh split up as you can see into uh the functional design , the conceptional design , and the detailed design . So um in each of these uh phases we'll uh basically be handing over to yourselves , the",ES2014a
223.86,224.15,B,Yes,ES2014a
223.95,224.49,A,designers,ES2014a
224.15,224.15,B,.,ES2014a
224.49,254.81,A,of this uh this device . And uh having uh meetings so that we can uh during the course of the day um come up with a better better inst implement than we had before . And therefore um have a successful uh conclusion to the day . Um and you'll be doing uh various designs uh throughout,ES2014a
254.75,255.74,D,Mm-hmm,ES2014a
254.81,256.07,A,the day,ES2014a
255.74,256.06,D,", okay .",ES2014a
256.07,278.24,A,to meet this end . So we've got tool training . Try out whiteboard . Uh . So we will um . Right so everyone's to uh supposedly uh draw their favourite animal over on the white board over there . I guess this is uh make sure the whiteboard works . So,ES2014a
277.82,278.55,B,Okay,ES2014a
278.24,278.91,A,uh,ES2014a
278.55,278.55,B,.,ES2014a
278.91,282.28,A,I don't know who wishes to go first . Do,ES2014a
282.25,282.38,C,I,ES2014a
282.28,282.55,A,you wish,ES2014a
282.38,282.6,C,don't,ES2014a
282.39,283.49,D,I dunno,ES2014a
282.55,282.68,A,to,ES2014a
282.6,283.9,C,mind,ES2014a
282.68,283.59,A,go f Have,ES2014a
283.49,283.49,D,.,ES2014a
283.59,283.97,A,a first,ES2014a
283.9,283.9,C,.,ES2014a
283.97,285.41,A,bash at uh whatever .,ES2014a
286.21,286.96,C,Um .,ES2014a
288.07,288.76,A,Ah,ES2014a
288.72,289.07,C,Let's,ES2014a
288.76,290.73,A,uh,ES2014a
289.07,291.02,C,see . Good job I got pockets,ES2014a
290.73,290.73,A,.,ES2014a
291.02,291.74,C,today .,ES2014a
291.78,292.4,D,Your microphone's,ES2014a
291.89,292.4,A,But now you,ES2014a
292.4,292.61,D,just,ES2014a
292.4,297.19,A,you uh you'll move out from the microphone and the camera . I,ES2014a
297.1,297.23,C,Are we,ES2014a
297.19,297.37,A,take,ES2014a
297.23,297.49,C,supposed,ES2014a
297.37,297.68,A,it that,ES2014a
