Start,End,Speaker,Speech,meeting
31.69,32.1,D,Hmm .,ES2008a
32.58,110.64,A,"Okay . Good morning everybody . Um I'm glad you could all come . I'm really excited to start this team . Um I'm just gonna have a little PowerPoint presentation for us , for our kick-off meeting . My name is Rose Lindgren . I I'll be the Project Manager . Um our agenda today is we are gonna do a little opening and then I'm gonna talk a little bit about the project , then we'll move into acquaintance such as getting to know each other a little bit , including a tool training exercise . And then we'll move into the project plan , do a little discussion and close , since we only have twenty five minutes . First of all our project aim . Um we are creating a new remote control which we have three goals about , it needs to be original , trendy and user-friendly . I'm hoping that we can all work together to achieve all three of those . Um so we're gonna divide us up into three compa three parts . First the functional design which will be uh first we'll do individual work , come into a meeting , the conceptional design , individual work and a meeting , and then the detailed design , individual work and a meeting . So that we'll each be doing our own ideas and then coming together and um collaborating . Okay , we're gonna get to know each other a little bit . So um , what we're gonna do is start off with um let's start off with Amina . Um",ES2008a
109.98,110.38,B,Alima .,ES2008a
110.64,122.84,A,"Alima , sorry , Alima . Um we're gonna do a little tool training , so we are gonna work with that whiteboard behind you . Um introduce yourself , um say one thing about yourself and then draw your favourite animal and tell us about it .",ES2008a
123.64,128.79,B,Okay . Um I don't know which one of these I have to bring with me .,ES2008a
129.45,130.07,A,Probably both .,ES2008a
132.92,151.12,B,"Right , so , I'm supposed to draw my favourite animal . I have no drawing skills whatsoever . But uh let's see , introduce myself . My name is Alima Bucciantini . Um I'm from the state of Maine in the US . I'm doing nationalism studies , blah , blah , blah , and I have no artistic talents .",ES2008a
152.02,153.81,A,How do you spell your name,ES2008a
153.08,153.96,B,A_ L_ I_,ES2008a
153.81,153.81,A,?,ES2008a
153.96,154.5,B,M_ A_ .,ES2008a
154.62,155.11,A,Thanks .,ES2008a
155.82,187.21,B,"Oh , and I guess I'm the Industrial Designer on this project . So let's see if I can get um here . I will draw a little turtle for you all . Not necessarily 'cause it's my absolute favourite animal , but just that I think they're drawable . And you have the pretty little shell going on . Some little eyes . Happy .",ES2008a
192.5,193.98,B,There you go . That's a turtle .,ES2008a
195.19,195.4,D,Yes .,ES2008a
195.91,197.4,A,So what are your favourite characteristics ?,ES2008a
197.54,201.07,B,Um . I I like the whole having a shell thing,ES2008a
200.49,200.9,A,Mm .,ES2008a
201.07,215.41,B,". It's quite cool carry your home around where you go , um quite decorative little animals , they can swim , they can , they're very adaptable , they carry everything they need with them , um and they're easy to draw .",ES2008a
217.04,219.63,A,Excellent . Shall we just go around the table ?,ES2008a
220.07,222.71,C,"Uh Okay . Well , my name is Iain",ES2008a
222.53,222.73,A,Mm,ES2008a
222.71,223.53,C,uh,ES2008a
222.73,222.73,A,.,ES2008a
224.69,233.21,C,and I'm the User Interface Designer for the project . Um . And I'll try and draw my favourite animal .,ES2008a
239.09,240.29,C,I'll I should leave that one on there,ES2008a
240.19,240.62,B,No,ES2008a
240.29,240.65,C,shouldn't,ES2008a
240.62,240.79,B,", you",ES2008a
240.65,241.09,C,I,ES2008a
240.79,241.32,B,can erase,ES2008a
241.09,241.91,C,before I,ES2008a
241.32,241.91,B,"the turtle , it's",ES2008a
241.91,242.39,C,callously,ES2008a
241.91,242.29,B,alright .,ES2008a
242.39,242.8,C,rub it off,ES2008a
242.75,242.89,A,Might,ES2008a
242.8,242.8,C,.,ES2008a
242.89,244.69,A,be nice to have them all up there at same time .,ES2008a
246.18,250.15,C,Um I'm not gonna draw it quite to scale um .,ES2008a
275.17,276.79,C,Is that at least identifiable ?,ES2008a
278.14,279.5,B,Snake,ES2008a
278.29,278.76,D,Well .,ES2008a
279.06,279.19,C,It's,ES2008a
279.07,279.37,A,Em,ES2008a
279.19,280.39,C,a whale,ES2008a
279.5,282.26,B,". Well , snake ? It's",ES2008a
280.39,283.5,C,", yes . Thanks",ES2008a
281.21,282.45,D,"Oh my god , it's better than what I'm gonna",ES2008a
282.26,282.31,B,w,ES2008a
282.45,283.1,D,be able to do .,ES2008a
283.5,301.29,C,". Um and , yeah , the reason I like whales is 'cause uh they're well , first of all they're quite intelligent um and also they're they're kind of mysterious , like we don't really know much about them or or understand how they work , how they form groups . And I just find them interesting animals .",ES2008a
308.15,334.25,D,"Take my contraptions with me . Alright , I'm Jessy . I'm from around D_C_ ish sort of in the U_S_ . And we're gonna keep the deep sea sort of theme going on , animal . Don't really know how to draw this . Just where can I Mm .",ES2008a
339.48,370.41,D,"Mm . Maybe if I do the water , but how ? Sort of give an idea . I have no idea how one would explain this . Mm maybe with some whiskers . Briefly , it's supposed to be a seal . You can imagine it in the water . I like them , because they are like playful and silly sort of have a good time . Not gonna try and pretend like I can get any better than that .",ES2008a
372.67,387.39,A,"Mm 'kay . Mm 'kay ? I'm Rose and I'm Project Manager , from California . Um . Hmm .",ES2008a
407.82,410.75,A,S,ES2008a
411.52,413.02,D,It's definitely significantly,ES2008a
412.62,413.37,B,"Oh , a cat",ES2008a
413.02,413.45,D,harder,ES2008a
413.37,413.37,B,.,ES2008a
413.45,414.64,D,once you are doing it .,ES2008a
414.76,414.88,B,Yeah .,ES2008a
415.11,417.85,A,Um it's actually a coyote . Let's see,ES2008a
417.09,417.31,B,Right .,ES2008a
417.85,418.42,A,. Let's see,ES2008a
418.09,418.89,D,That's impressive,ES2008a
418.42,418.9,A,", let's give it",ES2008a
418.89,418.89,D,.,ES2008a
418.9,420.98,A,"a little bit of a snout , I don't know",ES2008a
420.78,421.03,B,That's,ES2008a
420.98,423.56,A,", some teeth . Yeah .",ES2008a
424.04,424.47,B,That's pretty,ES2008a
424.46,425.63,C,Cool,ES2008a
424.47,424.91,B,impressive .,ES2008a
425.63,425.63,C,.,ES2008a
427.44,485.24,A,"Oh dear . Yes . I live um I live right across the street from an open space in California . We have coyotes howl all the time . So I really enjoy their their singing , you they're really beautiful animals . Mm . Okay um , moving on to slightly more serious stuff . We're gonna talk about project finances . Um we have a couple we'd like to sell it for about twenty five Euro with the profit aim of um fifteen million Euro um from our sales and because this is such this is for television it's a we have a market range of Internet , like it's an international market range , we don't have to worry about specifics . Um in order to make a profit of this magnitude , we need to um be able to produce each one at a maximum of twelve fifty Euro . So we're selling it for twice what we'd like to produce it for .",ES2008a
490.42,511.55,A,"Okay um , just to generate a little bit of discussion about the project um , I could I'd like to hear about your experiences using ro remote controls , um your first ideas about um creating a new r remote control , what would be the best um like you what are the features that you really like what are the features that you don't like , etcetera , so",ES2008a
513.36,537.79,D,"Um I hate when there's like four different buttons and you have to press to actually turn on the T_V_ like you have to do one for the power of the T_V_ and then like another one to get the actual screen on and something else to get it all going , I don't know . Now they keep combining all different remotes together , and I don't know if I necessarily like that 'cause I feel like you end up with multimedia overload . I just wanna watch the T_V_",ES2008a
536.8,537.2,A,Hmm .,ES2008a
537.79,546.15,D,um . Always gets lost . Some sort of like device to help you find it .,ES2008a
551.1,566.11,C,"I've used , I've used remote controls , for things like T_V_ and the C_D_ player and video recorder and I I guess they're they're pretty neat neat little tools uh . You don't have to get up and walk across the room to change",ES2008a
565.86,566.34,A,Mm,ES2008a
566.11,567.06,C,a channel,ES2008a
566.34,566.34,A,.,ES2008a
567.06,600.83,C,". So especially if you're someone really lazy like me they they're pretty nice . Um . I find them they can be a bit annoying , especially , like you know if I'm watching T_V_ I have have to have three separate remote controls of in front of me , you know , one for the T_V_ , one for the digital box , one for m the video recorder as well . Um . And also they tend to they tend to be a bit confusing , they've got too many buttons on them uh too too sort of too sort of complicated when all I really wanna do is switch on and off , change the channel , change the volume .",ES2008a
603.44,638.34,B,"Yeah um . I agree with having too many remotes around . My dad has a whole drawer at home of remotes for various things , and I don't know how to work half of them um . What's important for me , I guess , is that it's easy to use and that there's not too many buttons , they are not too small , you know you know you need to n to know what you're doing . And one thing I particularly like is if you are not um sort of moving it around to get it to work with the infra-red",ES2008a
637.59,638.03,D,Yeah .,ES2008a
638.12,638.29,C,Yeah .,ES2008a
638.34,646.49,B,". Um , I think there is a way around that , but I know in my residence right now the the television you sort of have to walk all around the room to",ES2008a
646.49,647.99,A,Mm-hmm,ES2008a
646.49,647.99,B,"get it to turn on , so i it's just",ES2008a
647.99,647.99,A,.,ES2008a
647.99,657.8,B,"simpler just to just turn around the T_V_ itself , and I think that's if we're gonna make a remote control , it should actually work for what it's doing . So",ES2008a
657.92,666.33,D,"What about like batteries and things like that , like are there some remotes that don don't require like batteries or do all remotes require batteries ?",ES2008a
666.65,667.73,A,Um I would imagine,ES2008a
667.58,668.62,B,I know,ES2008a
667.73,669.3,A,"all of them , but we could",ES2008a
668.62,668.62,B,.,ES2008a
669.3,672.36,A,but it's possible we could use like a lithium battery um,ES2008a
671.94,672.47,B,"Yeah , something",ES2008a
672.36,672.51,A,that,ES2008a
672.47,672.6,B,that,ES2008a
672.51,672.61,A,would,ES2008a
672.6,673.3,B,doesn't,ES2008a
672.61,673.74,A,last a lot longer than like,ES2008a
673.67,674.06,D,Mm-hmm,ES2008a
673.74,674.81,A,double A_s,ES2008a
674.06,674.06,D,.,ES2008a
674.81,681.06,A,. Um like tho those are the batteries that are used in a lot of um M_P_ three players now and that kind of thing,ES2008a
680.0,680.25,D,Mm-hmm .,ES2008a
681.06,681.4,A,. Um .,ES2008a
682.36,682.44,B,Mm .,ES2008a
685.9,705.98,A,"Um . Okay , it seems we have a little bit of a conflict over um to uh combining all the remotes cont together versus having f five different remotes . So um like you said you don't like having all the buttons on one on one remote , and yet you don't wanna have five remotes . So how",ES2008a
705.9,706.12,C,Mm,ES2008a
705.98,706.15,A,do we,ES2008a
706.12,706.12,C,.,ES2008a
706.15,706.35,A,work,ES2008a
706.24,707.48,B,Yeah,ES2008a
706.35,706.71,A,with that ?,ES2008a
707.48,727.53,B,". Could we get something that just has No doesn't have all the buttons that you need to program the video recorder or program s other things that I'm not very coherent about , but that just has your major buttons for that work for everything , you know volume control",ES2008a
726.96,727.38,A,Mm-hmm .,ES2008a
727.53,730.49,B,", on , off , channel changing .",ES2008a
730.72,739.86,D,"And maybe that spatially divides it , so it's like if you're looki if you're trying to get the T_V_ on that's , you know , like the top thing on the remote , I dunno if d be vertical or horizontal in terms of",ES2008a
739.5,739.91,B,Yeah,ES2008a
739.86,740.03,D,how,ES2008a
739.91,739.91,B,.,ES2008a
740.03,745.56,D,"we're gonna make it , but if it's like all the T_V_ stuff was here , then all the V_C_R_ stuff was here , all the whatever else we",ES2008a
745.5,746.14,A,Mm,ES2008a
745.56,746.13,D,have programmed,ES2008a
745.88,746.38,B,N that way,ES2008a
746.13,746.4,D,into,ES2008a
746.14,746.14,A,.,ES2008a
746.4,747.7,D,it it's all just in its,ES2008a
747.63,747.92,B,Yeah,ES2008a
747.7,748.19,D,separate place,ES2008a
747.92,747.92,B,.,ES2008a
748.19,751.69,D,"and not like all the on buttons together , 'cause then you like , I don't even know what I'm turning on",ES2008a
751.55,752.06,A,Mm,ES2008a
751.69,751.69,D,.,ES2008a
751.98,752.48,B,Yeah,ES2008a
752.06,752.06,A,.,ES2008a
752.48,760.24,B,", and if um if you'd save the more complicated functions maybe for separate remotes that you wouldn't need to use every day .",ES2008a
760.71,761.16,D,Mm-hmm .,ES2008a
761.29,761.63,A,"Okay , so",ES2008a
761.51,761.7,B,Um,ES2008a
761.63,761.87,A,maybe,ES2008a
761.7,761.7,B,.,ES2008a
761.87,768.85,A,"have like one remote that has the main functions on , off , channel changing , volume , and another rote remote with all the special things . Because",ES2008a
768.8,768.94,B,Yeah,ES2008a
768.85,769.02,A,that,ES2008a
768.94,768.94,B,.,ES2008a
769.02,774.54,A,is one thing that um remotes tend to have buttons that the T_V_s no longer have as well,ES2008a
774.3,774.63,B,Mm,ES2008a
774.54,774.68,A,. So,ES2008a
774.57,774.71,C,Yeah,ES2008a
774.63,774.63,B,.,ES2008a
774.68,774.84,A,like,ES2008a
774.71,774.71,C,.,ES2008a
774.84,778.92,A,"you have to have them somewhere , 'cause you're gonna m need those special functions occasionally",ES2008a
778.8,779.1,B,Right,ES2008a
778.92,779.98,A,. Um,ES2008a
779.1,779.1,B,.,ES2008a
779.98,783.53,A,but not necessarily on the m the normal remote .,ES2008a
783.99,790.34,C,"Can I ask , are we designing a remote control for a television only um",ES2008a
789.11,790.11,A,Good question .,ES2008a
790.34,799.09,C,", and if if this device is just to be used for the television would we even technically be possible to include video recorder functions on it ?",ES2008a
801.3,801.86,A,I don't know,ES2008a
801.8,802.12,C,Um,ES2008a
801.86,802.86,A,that yet,ES2008a
802.12,803.09,C,or should we just stick,ES2008a
802.86,802.86,A,.,ES2008a
803.09,808.21,C,to just stick to having television television related buttons on,ES2008a
808.13,808.35,B,Mm,ES2008a
808.21,808.29,C,it ?,ES2008a
808.35,808.35,B,.,ES2008a
810.4,812.08,A,It's a good question . Um .,ES2008a
814.08,814.53,D,Mm-hmm,ES2008a
814.17,814.62,A,I'll look into,ES2008a
814.53,814.7,D,hmm,ES2008a
814.62,814.84,A,that,ES2008a
814.7,814.7,D,.,ES2008a
814.84,816.7,A,. If I can,ES2008a
816.24,816.76,D,I think it's,ES2008a
816.7,816.7,A,.,ES2008a
816.76,826.53,D,"just T_V_ , I mean , if it if we're taking it just new product a new television remote control that's not like doesn't say .",ES2008a
827.41,827.65,B,Mm yeah .,ES2008a
828.63,831.04,D,"You know , things might be more advanced than that",ES2008a
831.0,831.21,A,Mm,ES2008a
831.04,831.04,D,.,ES2008a
831.21,831.21,A,.,ES2008a
833.0,848.03,C,"So we should maybe we should assume that i t it's just a television that we're wanting to control . Well , I mean I suppose it would be nice to have playing and record and stop buttons on it for the video recorder as well I I don't know if that works technologically or not .",ES2008a
850.31,859.82,B,"Yes . I guess we have to define what what we're aiming for . If it's just a television then that it's a bit simpler , 'cause there's less buttons that would even need to be on it .",ES2008a
860.47,860.68,C,Yeah .,ES2008a
861.52,863.19,D,It's an idea with the buttons being really .,ES2008a
864.42,865.41,B,Large,ES2008a
865.28,865.53,D,Yeah,ES2008a
865.41,865.58,B,. If you,ES2008a
865.53,865.53,D,.,ES2008a
865.58,870.46,B,"have older people or people like me that aren't very co-ordinated hand-eye , it's really quite important that you are",ES2008a
870.43,870.76,A,Mm,ES2008a
870.46,871.01,B,not pressing,ES2008a
870.76,870.76,A,.,ES2008a
871.01,874.9,B,a small like teeny mobiles phone size buttons,ES2008a
874.76,874.93,C,Yeah,ES2008a
874.9,875.05,B,", if",ES2008a
874.93,874.93,C,.,ES2008a
875.05,875.59,B,we can help it .,ES2008a
