Start,End,Speaker,Speech,meeting
41.01,118.89,A,"So welcome . The first kick-off meeting . What shall we do ? First the opening , then the rest . What are we going to do . We m have to make a new remote control . It has to be original , trendy and user-friendly . So we will get back th on that . First we have to make a functional design . After that we have to make a conceptual design , and then after that a detailed design . So we'll discuss that later . First we have a look at . So first to we have to make a small painting . What have do we have to do . First you can save the documents . We have to do that every time we make something . You can print it . No . And we have to use the pen and the eraser . So Now . We all have to use this one . You have to make your own favourite animal . So I'll make an example",TS3010a
117.21,117.3,D,Yep .,TS3010a
118.89,136.06,A,. First don't touch that things . You can use the pen . And then you can make um something .,TS3010a
138.3,138.7,C,Nice .,TS3010a
139.58,163.73,A,"Um you can change some things . Um format , line , and change it . And you can change the colour .",TS3010a
168.14,173.82,C,An elephant,TS3010a
170.34,172.64,A,So that's it .,TS3010a
173.82,173.82,C,.,TS3010a
176.48,176.76,A,So,TS3010a
184.33,187.66,A,So and after it you have to save it,TS3010a
187.54,187.78,D,Okay,TS3010a
187.66,187.84,A,. Now,TS3010a
187.78,187.78,D,.,TS3010a
187.84,193.56,A,we can make a new one . You have to paint now,TS3010a
193.34,193.76,D,Oh,TS3010a
193.56,194.28,A,. So,TS3010a
193.76,193.76,D,.,TS3010a
194.28,195.14,A,you're next .,TS3010a
195.43,196.17,C,'Kay,TS3010a
195.49,196.25,D,Well we will,TS3010a
196.17,196.17,C,.,TS3010a
196.25,201.86,D,try . Where it going ?,TS3010a
208.669,208.669,C,.,TS3010a
211.95,216.27,B,Hmm . That's uh strange .,TS3010a
217.049,217.049,C,.,TS3010a
217.73,218.96,A,What is going on ?,TS3010a
221.19,221.81,C,pop-ups .,TS3010a
222.89,223.15,A,What are,TS3010a
223.06,223.33,D,Hmm,TS3010a
223.15,223.76,A,you,TS3010a
223.33,223.33,D,.,TS3010a
223.76,224.04,A,What ?,TS3010a
229.594,229.594,A,.,TS3010a
233.06,234.19,C,"What is this , Pictionary .",TS3010a
238.65,239.56,D,Uh,TS3010a
239.99,240.77,A,Um,TS3010a
241.8,242.77,C,Uh,TS3010a
242.59,242.82,A,Is,TS3010a
242.77,243.05,C,a,TS3010a
242.82,243.35,A,a It,TS3010a
243.05,243.14,C,bird .,TS3010a
243.35,244.58,A,is a It is a,TS3010a
244.39,244.76,C,Bird .,TS3010a
246.27,246.71,A,A duck .,TS3010a
251.72,257.52,D,Mm . So Now save ?,TS3010a
259.02,259.58,C,Yeah,TS3010a
259.46,259.83,A,Yes,TS3010a
259.58,259.58,C,.,TS3010a
259.83,263.46,A,. Hmm .,TS3010a
265.26,266.2,D,Now uh blank ?,TS3010a
266.66,267.24,A,"Blank , yes .",TS3010a
267.31,267.54,B,Yeah .,TS3010a
270.98,271.12,D,Yeah .,TS3010a
273.06,277.08,A,Okay next one,TS3010a
275.43,276.86,B,Okay . Let's try,TS3010a
276.77,277.61,C,Whoo,TS3010a
276.86,279.12,B,this,TS3010a
277.08,277.08,A,.,TS3010a
277.61,277.61,C,.,TS3010a
279.12,279.85,B,. Uh,TS3010a
284.75,285.0,D,"Yeah , yeah .",TS3010a
294.12,298.36,B,Um . Mm-hmm . Mm .,TS3010a
307.03,310.51,C,Oh not . Oh,TS3010a
308.26,309.44,A,Oh .,TS3010a
310.51,325.24,C,. Okay . Okay . Yeah . No problem . Shit happens,TS3010a
324.95,325.28,D,I'm not,TS3010a
325.24,325.24,C,.,TS3010a
325.28,327.21,D,getting anything uh on my screen now .,TS3010a
334.13,334.4,D,Okay .,TS3010a
341.22,343.18,C,A parrot,TS3010a
343.06,343.41,D,Wow,TS3010a
343.18,344.06,C,. Ish,TS3010a
343.41,343.41,D,.,TS3010a
344.06,344.06,C,.,TS3010a
350.7,350.86,D,Oh .,TS3010a
357.37,358.27,C,He did it before .,TS3010a
367.13,367.57,B,Uh,TS3010a
397.37,399.8,B,"No , no . Yeah . Okay .",TS3010a
401.4,402.2,D,Nice .,TS3010a
402.23,402.52,C,Oh .,TS3010a
402.55,403.97,A,Very good,TS3010a
403.58,404.11,B,Uh,TS3010a
403.97,403.97,A,.,TS3010a
